region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
combined,1650-1670,18,432,doated; neginoth; relye; relied; incroached; preyed; relyes; father'd; entrenching; reflecteth,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1630-1650#19
combined,1650-1670,13,1369,arnynt; bydd; fydd; gyda; nifer; cyflawni; weision; fywyd; rhyw; hwynt,Dutch/German Text,Structural / Uncertain,inherited,1630-1650#14
combined,1650-1670,14,1332,zu; volta; laquelle; parlar; fatto; quello; passo; molti; voglia; dentro,French Language Text,Structural / Uncertain,inherited,1630-1650#16
combined,1650-1670,20,81,xiiii; xxxix; xxxv; xviii; xxi; xxii; lviii; xxvii; xxv; xlix,Roman Numerals,Structural / Uncertain,inherited,1630-1650#20
combined,1670-1690,10,2743,borage; purslain; spinage; scordium; cinam; bugloss; mastich; turnips; mugwort; goosberries,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1650-1670#4
combined,1670-1690,15,1532,gauls; zephaniah; ammonites; jehoshaphat; amaziah; joash; ahaziah; scythians; juda; heber,Roman Numerals and Dates,Structural / Uncertain,inherited,1650-1670#15
combined,1670-1690,11,2740,sdeath; ler; bhi; lamh; cla; bheir; zi; leonora; nish; dhamh,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1650-1670#9
combined,1670-1690,1,11101,gel; annulet; deceat; harddwch; irishman; ideot; owle; outlet; puppy; melodious,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1650-1670#1
combined,1670-1690,19,183,handsomer; thicker; broader; mightier; older; thinner; taller; blacker; nimbler; antienter,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1650-1670#18
combined,1670-1690,3,4654,sattin; thornback; ducks; pidgeons; hog; plover; pheasants; watchet; scarf; fring'd,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1650-1670#5
combined,1670-1690,2,8148,loveth; asserts; scar'd; intitle; interprets; betrays; demonstrated; asserteth; applies; betaking,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1650-1670#2
combined,1670-1690,16,413,supradicto; nono; eighteenth; vicesimo; quinto; septembris; festival; epiphany; candlemas; septimo,"Dates, Months and Calendar Terms",Structural / Uncertain,inherited,1650-1670#17
combined,1670-1690,8,3350,replevin; disseisor; assignment; decreets; assise; grantee; assessments; demandant; capias; bailiffs,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1650-1670#6
combined,1670-1690,0,12009,radicibus; ultro; commercio; pecunias; mentionem; exinde; splendore; commod; istam; maligna,Latin Text (Function Words),Structural / Uncertain,inherited,1650-1670#0
combined,1670-1690,4,4134,waterish; gouts; glutinous; cathetus; windpipe; serous; dropsies; cholick; catarrhs; acrimonious,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1650-1670#16
combined,1670-1690,12,2325,coop'd; trussed; flings; buoy'd; rely'd; lock't; pufft; wrapp'd; sum'd; ripping,Latin Grammar Terminology,Structural / Uncertain,inherited,1650-1670#12
combined,1670-1690,6,3570,griffith; carmarthen; purefoy; humfrey; beauchamp; marmaduke; neilson; wilford; boughton; newton,Truncated Word Fragments,Structural / Uncertain,inherited,1650-1670#8
combined,1670-1690,14,1988,cieux; choisir; soir; juger; l'eternel; pieds; muraille; s'en; oubli; maintenir,French Language Text,Structural / Uncertain,inherited,1650-1670#14
combined,1670-1690,9,2834,croatia; dalmatia; scoft; ferrara; picardy; gramont; thracia; bosnia; pontus; cilicia,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1650-1670#10
combined,1670-1690,7,3547,pechu; odfa; gobaith; ordeinio; oddimewn; chwennychu; feddyliau; wrthod; enwedigol; gwrr,Dutch/German Text,Structural / Uncertain,inherited,1650-1670#13
combined,1670-1690,17,395,neots; barbe; augustine's; antoine; sebastians; johnstons; helens; michel; denis; martin's,Manner Adverbs (-ly Forms),Structural / Uncertain,inherited,1650-1670#11
combined,1670-1690,18,273,answerest; enjoyest; deniest; requirest; see'st; said'st; shou'dst; mean'st; feest; thinkst,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1650-1670#19
combined,1670-1690,5,3972,praef; emendat; republ; salmas; subtilitate; parisiis; basileae; venetiis; logicae; opusc,Second-Person Verb Forms,Structural / Uncertain,inherited,1650-1670#7
combined,1670-1690,13,2236,intelligeret; convenienti; newynog; subtiliter; murailles; mareschalle; mframvill; anegos; philost; vigne,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1650-1670#3
combined,1690-1710,3,3915,irishman; ideot; inversion; accomplice; aposteme; atrophy; extortioner; enthusiast; abscess; inchanter,Mixed Learned Vocabulary,Structural / Uncertain,human,
combined,1690-1710,9,2231,alonzo; alon; florella; aurelia; dor; ler; sparkish; saun; hernando; cudd,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1670-1690#11
combined,1690-1710,2,4765,beaus; pedantick; wench; fops; slut; clown; bully; booby; disingenuously; blockhead,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1670-1690#1
combined,1690-1710,19,152,swifter; fonder; broader; handsomer; bigger; whiter; thicker; pleasanter; blacker; viler,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1670-1690#19
combined,1690-1710,0,6376,loveth; pestered; explains; intitle; opposeth; asserts; hates; conniv'd; ascribes; receded,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1670-1690#2
combined,1690-1710,4,3255,curl'd; velvet; buckles; breech; curled; goose; beak; pidgeons; slit; snout,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1670-1690#3
combined,1690-1710,17,884,superficies; cone; bc; cd; quadrant; abcd; circles; radius; polar; ecliptick,"Dates, Months and Calendar Terms",Structural / Uncertain,inherited,1670-1690#16
combined,1690-1710,6,2699,grantee; monies; ejectment; mistriss; supersedeas; lessor; abbots; tradesmen; demandant; capias,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1670-1690#8
combined,1690-1710,15,987,jotham; pharez; arphaxad; manasseh; joash; ahab; joram; uzziah; ezekiel; shem,Roman Numerals and Dates,Structural / Uncertain,inherited,1670-1690#15
combined,1690-1710,5,3133,caius; marius; brabant; cambyses; quintus; antonius; claudius; montpellier; graveling; boisleduc,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1670-1690#9
combined,1690-1710,7,2445,catarrhs; abdomen; viscous; dropsie; cartilages; membranes; coagulates; cancers; diarrhaea; slimy,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1670-1690#4
combined,1690-1710,11,1978,relyed; puff'd; flung; blocked; animadverted; stir'd; ripping; wrapp'd; relye; toss,Latin Grammar Terminology,Structural / Uncertain,inherited,1670-1690#12
combined,1690-1710,10,2208,biblioth; scriptorum; italiae; antv; romanorum; sententiarum; librorum; exercit; joannis; ovidii,Second-Person Verb Forms,Structural / Uncertain,inherited,1670-1690#5
combined,1690-1710,8,2359,marson; bryan; marmaduke; gould; clarke; barnard; wallace; watson; evans; upton,Truncated Word Fragments,Structural / Uncertain,inherited,1670-1690#6
combined,1690-1710,16,971,pourtant; jeune; danemarc; maniere; sujet; faisoit; moins; pouvoir; encore; plein,French Language Text,Structural / Uncertain,inherited,1670-1690#14
combined,1690-1710,14,1420,cnawdol; weled; marwolaeth; dynion; gallu; cyngor; arall; trueni; arnaf; aberth,Dutch/German Text,Structural / Uncertain,inherited,1670-1690#7
combined,1690-1710,20,149,denis; quintin; georges; cyprians; martin's; lucar; francis's; iago; jago; albans,Manner Adverbs (-ly Forms),Structural / Uncertain,inherited,1670-1690#17
combined,1690-1710,13,1688,mugwort; quinces; asparagus; limons; lbj; horehound; bugloss; purslain; sorrel; chervil,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1670-1690#10
combined,1690-1710,18,170,knowst; sawest; findest; thinkst; saw'st; saist; askest; knewest; seemest; saidst,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1670-1690#18
combined,1690-1710,12,1767,wintoniensem; bhl; conditionibus; tslighe; ibhi; dioscoridis; intronizatus; tristitia; sibhsi; ostendens,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1670-1690#13
combined,1690-1710,1,5454,sententiam; certis; historiam; nedum; inquit; ipsos; consiliis; denique; iisdem; idque,Latin Text (Function Words),Structural / Uncertain,inherited,1670-1690#0
combined,1710-1730,7,519,roses; butter; oil; leather; berries; amber; timber; juice; boat; skins,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1690-1710#13
combined,1710-1730,1,1540,generosity; employments; gravity; weaknesses; sects; qualifications; ordination; performances; descriptions; synods,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1690-1710#3
combined,1710-1730,9,414,rav; vellum; betty; abigal; gard; alan; sirrah; liss; maria; lucius,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1690-1710#9
combined,1710-1730,5,724,reduce; persuade; recommend; expose; satisfie; perswade; communicate; refer; conform; oblige,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1690-1710#5
combined,1710-1730,2,1247,inhumane; elegant; mischievous; unnatural; brutish; profaneness; sanguine; enormous; lewd; gratifying,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1690-1710#2
combined,1710-1730,15,49,bigger; lighter; richer; harder; sweeter; easier; stronger; finer; larger; wiser,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1690-1710#19
combined,1710-1730,3,1122,explained; smitten; obstructed; demonstrated; deriv'd; ruined; attack'd; drowned; fastned; destroyed,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1690-1710#0
combined,1710-1730,14,259,xxvi; xxiii; xxiv; xv; xxi; xxv; xxviii; xvii; stephen; xxxii,Roman Numerals and Dates,Structural / Uncertain,inherited,1690-1710#15
combined,1710-1730,4,1066,hamilton; murray; errol; lennox; ibidem; crawfurd; campbel; jones; francis; gordon,Truncated Word Fragments,Structural / Uncertain,inherited,1690-1710#8
combined,1710-1730,11,369,pull'd; pulls; dug; throws; torn; thrown; throwing; burst; drive; threw,Latin Grammar Terminology,Structural / Uncertain,inherited,1690-1710#11
combined,1710-1730,10,412,nervous; fluid; salts; moist; juices; texture; poisonous; fibres; viscid; membranes,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1690-1710#7
combined,1710-1730,6,660,insisting; paragraph; preface; reflecting; edition; reflected; narrative; rely; engine; chapters,Second-Person Verb Forms,Structural / Uncertain,inherited,1690-1710#10
combined,1710-1730,0,1553,purple; verdant; glitt'ring; foaming; glows; breeze; azure; amid; resound; rolling,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1690-1710#4
combined,1710-1730,8,414,freight; commodities; hemp; garrisons; plantations; africa; provinces; silk; sale; tobacco,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1690-1710#6
combined,1710-1730,12,337,ascribes; represents; declares; commits; asserts; refers; exposes; mentions; shews; owns,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1690-1710#12
combined,1710-1730,16,24,shouldst; do'st; wouldest; would'st; shouldest; seest; mayest; know'st; didst; can'st,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1690-1710#18
combined,1710-1730,13,322,tamen; dum; quidem; tum; quis; haec; nos; erat; sua; enim,Latin Text (Function Words),Structural / Uncertain,inherited,1690-1710#1
combined,1730-1750,9,618,intestines; acrid; viscid; juices; elasticity; salts; bile; putrid; serum; fluids,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1710-1730#10
combined,1730-1750,0,1681,astronomy; antiquities; vols; treatise; geometrical; oratory; intellectual; geography; poems; proposition,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1710-1730#1
combined,1730-1750,5,847,prompt; persuade; tempt; suggest; expose; damn; injure; reclaim; induce; screen,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1710-1730#5
combined,1730-1750,1,1665,avarice; insolent; vitiated; sensuality; immoral; pungent; unchristian; irreligious; intemperance; inhumanity,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1710-1730#2
combined,1730-1750,15,53,lighter; heavier; sweeter; older; fairer; wiser; oftner; dearer; bigger; stronger,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1710-1730#15
combined,1730-1750,4,889,ralph; robert; iames; wm; preston; francis; gregory; colman; badg; thomas,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1710-1730#9
combined,1730-1750,6,830,islands; creek; africa; salem; exeter; thames; canso; westward; portsmouth; newfoundland,Truncated Word Fragments,Structural / Uncertain,inherited,1710-1730#4
combined,1730-1750,7,808,emitting; canons; payment; manufactures; counties; villages; fees; plantations; provinces; forts,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1710-1730#8
combined,1730-1750,3,1162,fir'd; discovered; attributed; demonstrated; stung; swell'd; oblig'd; beheaded; adorn'd; suspected,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1710-1730#3
combined,1730-1750,8,695,flour; cream; oysters; butter; nutmeg; shells; cloths; saffron; pan; whey,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1710-1730#7
combined,1730-1750,10,524,rush'd; flew; throws; pours; pour'd; throwing; drove; snatch'd; relying; hung,Latin Grammar Terminology,Structural / Uncertain,inherited,1710-1730#11
combined,1730-1750,2,1567,foaming; op'ning; verdant; azure; amid; spires; warbling; flow'rs; thunders; feather'd,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1710-1730#0
combined,1730-1750,11,345,declares; wakes; compares; pursues; describes; lifts; beholds; applies; affirms; refers,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1710-1730#12
combined,1730-1750,16,30,can'st; would'st; shouldest; mayst; may'st; wert; sayest; mightest; shouldst; seest,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1710-1730#16
combined,1730-1750,13,191,jeremiah; xxx; xxiv; xxii; xvii; xxvi; xxiii; xxi; ezekiel; xxxiii,Roman Numerals and Dates,Structural / Uncertain,inherited,1710-1730#14
combined,1730-1750,12,324,quod; quam; ejusdem; etiam; quia; quis; cui; tynam; hac; villae,Latin Text (Function Words),Structural / Uncertain,inherited,1710-1730#13
combined,1730-1750,14,174,impostor; inundation; atheist; unlimited; englishman; engine; infidel; angle; infinitesimal; aggravation,Second-Person Verb Forms,Structural / Uncertain,inherited,1710-1730#6
combined,1750-1770,12,214,september; sept; oct; nov; november; feb; dec; monday; wednesday; january,Truncated Word Fragments,Structural / Uncertain,inherited,1730-1750#6
combined,1750-1770,5,1467,heretic; impostor; ideot; licentious; onion; immoral; ungenerous; arrant; insurrection; enthusiast,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1730-1750#1
combined,1750-1770,1,1940,poems; dryden's; demosthenes; combinations; antiquities; horace; metaphysical; accurate; diction; voltaire,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1730-1750#0
combined,1750-1770,15,62,lighter; faster; sweeter; bigger; harder; heavier; easier; warmer; larger; richer,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1730-1750#15
combined,1750-1770,2,1843,harrassed; flung; pulling; pours; pulled; pull'd; rolled; tumbled; released; plunged,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1730-1750#3
combined,1750-1770,8,777,eh; aemilius; othman; urs; celia; clara; beverley; belin; pru; egbert,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1730-1750#4
combined,1750-1770,13,196,aunt; youths; grandfather; nephews; sister; spouse; cousin; predecessors; orphans; widows,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1730-1750#11
combined,1750-1770,10,622,cooke; archibald; stephen; howard; beville; moore; webb; thornhill; scott; philips,Second-Person Verb Forms,Structural / Uncertain,inherited,1730-1750#14
combined,1750-1770,3,1816,winchester; gloucester; hartford; sheriffs; leicester; chester; northumberland; earls; payment; cambridge,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1730-1750#7
combined,1750-1770,4,1559,tempt; attach; acquit; oppress; injure; beholds; suggest; conform; applies; refer,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#5
combined,1750-1770,7,1139,vexations; sensuality; selfishness; petulance; rancour; insinuations; anguish; oppressions; cowardice; anxiety,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1730-1750#9
combined,1750-1770,0,2722,wat'ry; russet; spectres; curling; glitt'ring; flow'rs; azure; dewy; verdant; vaulted,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1730-1750#2
combined,1750-1770,11,454,jeremiah; isa; xlv; matt; exod; joshua; superstitions; mat; xxviii; xxxvi,Roman Numerals and Dates,Structural / Uncertain,inherited,1730-1750#13
combined,1750-1770,6,1415,boil'd; parsley; bladder; powdered; velvet; roasted; boiled; cream; bilious; uterus,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1730-1750#8
combined,1750-1770,14,172,relying; insisting; entailed; relied; doat; insists; dissertations; supposition; pitched; obligatory,Latin Grammar Terminology,Structural / Uncertain,inherited,1730-1750#10
combined,1750-1770,9,730,ruthven; olim; thomae; retour; tamen; eglington; vicecom; waverl; hoc; heming,Latin Text (Function Words),Structural / Uncertain,inherited,1730-1750#12
combined,1750-1770,16,28,should'st; could'st; did'st; couldst; mayst; shouldst; wouldst; sayst; dar'st; would'st,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1730-1750#16
combined,1770-1790,14,312,livres; pound; bushels; pounders; dollars; jan; lb; gallons; feb; journals,Truncated Word Fragments,Structural / Uncertain,inherited,1750-1770#12
combined,1770-1790,15,97,bigger; whiter; thicker; sweeter; quicker; harder; heavier; lighter; swifter; handsomer,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1750-1770#15
combined,1770-1790,3,2078,abridgement; idiot; ideot; aqueduct; unjustifiable; adulterer; illiberal; accomplice; angel's; irritable,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1750-1770#5
combined,1770-1790,1,2747,compositions; treatises; baseness; poems; malignity; levity; outrages; uncleanness; reasonings; suspension,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1750-1770#1
combined,1770-1790,7,1383,fag; kit; patty; humph; susan; dolly; humphry; darby; bravo; johnny,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1750-1770#8
combined,1770-1790,5,1545,sheriffs; certificates; deputies; payment; funds; prelates; clerks; sales; fees; burgesses,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1750-1770#3
combined,1770-1790,6,1484,overpowered; nominated; benefited; demonstrated; crushed; tormented; referred; wrested; exempt; distended,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1750-1770#2
combined,1770-1790,11,967,fenwick; jackson; richardson; marshall; jun; williams; glover; walker; cooper; wharton,Second-Person Verb Forms,Structural / Uncertain,inherited,1750-1770#10
combined,1770-1790,2,2099,forsakes; vex; confining; refer; attach; owns; hates; reconcile; exposing; conform,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#4
combined,1770-1790,10,1165,gum; fomentations; castor; bile; syrup; vomiting; clysters; bilious; viscid; axis,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1750-1770#7
combined,1770-1790,4,2043,jacket; thyme; fried; onions; striped; parsley; sliced; potatoes; apples; prickly,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1750-1770#6
combined,1770-1790,12,850,flung; tumbling; tumbled; roll'd; jumped; pulled; encroach; kicked; jump; pulls,Latin Grammar Terminology,Structural / Uncertain,inherited,1750-1770#14
combined,1770-1790,0,3652,dewy; vernal; wintry; tufted; glossy; foliage; vengeful; heav'd; lightnings; surges,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1750-1770#0
combined,1770-1790,9,1325,bedford; worcester; gloucester; portsmouth; warwickshire; salem; chester; northampton; kent; gauls,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1750-1770#13
combined,1770-1790,8,1340,d'no; johanne; nuper; dicti; habebunt; omnibus; neque; quos; willielmo; q'd,Latin Text (Function Words),Structural / Uncertain,inherited,1750-1770#9
combined,1770-1790,13,774,coll; manuscript; script; plin; matth; pliny; bibl; apud; harl; belon,Roman Numerals and Dates,Structural / Uncertain,inherited,1750-1770#11
combined,1770-1790,16,33,couldst; wouldest; say'st; wouldst; mayst; could'st; shouldst; did'st; think'st; mayest,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1750-1770#16
combined,1790-1810,8,2274,unjustifiable; revengeful; attrocious; illiberal; factious; pert; outrageous; disorganizing; avaricious; atrocious,Virtue and Moral Qualities,Morality: Virtue & Vice,inherited,1770-1790#3
combined,1790-1810,18,386,stivers; pounders; paras; piastres; guilders; shil; sep; granites; eighths; sols,Truncated Word Fragments,Structural / Uncertain,inherited,1770-1790#14
combined,1790-1810,21,124,hotter; bigger; handsomer; lovelier; swifter; blacker; lighter; whiter; taller; avorse,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1770-1790#15
combined,1790-1810,5,2875,gaby; len; cad; yaw; varbel; whimsiculo; floretta; m'gil; amant; josephine,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1770-1790#7
combined,1790-1810,0,5388,attach; subdu'd; woos; assail'd; scorn'd; impute; calleth; hails; prest; own'd,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1770-1790#2
combined,1790-1810,7,2513,sewell; dixon; goddard; bingham; hewitt; bleecker; colden; pigott; marsden; griffiths,Second-Person Verb Forms,Structural / Uncertain,inherited,1770-1790#11
combined,1790-1810,2,4714,quiv'ring; vengeful; tufted; dark'ning; ruthless; madd'ning; dewy; scented; misty; stygian,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1770-1790#0
combined,1790-1810,1,4753,deputy; sales; felony; constables; payments; investment; expenditures; committees; effeminacy; misrepresentation,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1770-1790#1
combined,1790-1810,11,2097,fez; navarre; verdun; marines; anjou; yaroslaf; bohemia; armenia; frigate; xavier,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1770-1790#5
combined,1790-1810,6,2554,whitchurch; leominster; worksop; minehead; maidstone; rugen; tickhill; herefordshire; basset; crawley,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1770-1790#9
combined,1790-1810,15,1135,eux; bellegarde; veut; maestro; nord; qu'il; autres; noire; celle; toujours,French Language Text,Structural / Uncertain,human,
combined,1790-1810,3,3421,parsley; sliced; walnuts; raisins; turkeys; linseed; kettles; powdered; celery; pots,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1770-1790#4
combined,1790-1810,14,1197,aaji; jb; joj; como; aaj; aji; jji; xxj; fj; xs,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1770-1790#16
combined,1790-1810,13,1345,pulls; jumped; flung; flings; pulled; resolvable; pull'd; swung; sweeps; relapsing,Latin Grammar Terminology,Structural / Uncertain,inherited,1770-1790#12
combined,1790-1810,9,2266,truncated; soda; striated; diarrhoea; spasms; bluish; quartz; transversely; spath; obtuse,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1770-1790#10
combined,1790-1810,12,1698,nexed; swer; idolater; tiquity; biographical; miscellanies; cients; josephus; chemistry; impostor,Roman Numerals and Dates,Structural / Uncertain,inherited,1770-1790#13
combined,1790-1810,10,2163,itaque; quanquam; esset; ultro; pariter; animos; ingenii; invicem; terram; illorum,Latin Text (Function Words),Structural / Uncertain,inherited,1770-1790#8
combined,1790-1810,19,350,disposi; distinc; determina; applica; communica; opposi; approba; termina; appella; inscrip,Truncated Word Fragments,Structural / Uncertain,human,
combined,1790-1810,4,2994,potentia; vitali; cicer; patomak; amyntas; bonorum; suede; reaum; poffit; rolfe,"Obedience, Conscience and Sin","Religion, Theology & the Church",inherited,1770-1790#6
combined,1790-1810,20,162,amand; alban's; leger; augustine's; augustin; bartholomew's; maloes; vincents; leonard's; gothard,Saints' Names (Place Names),Structural / Uncertain,human,
combined,1790-1810,16,620,virginiana; torquatus; rubra; tinctoria; nigra; cristatus; occidentalis; morus; parus; motacilla,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",human,
combined,1790-1810,17,585,sequently; tinues; tinuing; sidering; ducted; ligious; sidence; markably; mune; volution,Truncated Word Fragments,Structural / Uncertain,human,
combined,1790-1810,22,22,proaching; prehension; pointment; plication; pearing; propriated; proaches; proach; pendix; pellation,Truncated ap- Prefix Fragments,Structural / Uncertain,human,
combined,1810-1830,0,10921,cestor; swering; tique; anabaptist; tiochus; noyance; ticipated; cients; payments; nette,Mixed Learned Vocabulary,Structural / Uncertain,inherited,1790-1810#1
combined,1810-1830,16,812,skillings; bordars; scholarships; lbs; cwt; ecliptic; rupees; piasters; eighths; cheveron,Truncated Word Fragments,Structural / Uncertain,inherited,1790-1810#18
combined,1810-1830,25,165,duller; bigger; pleasanter; fleeter; handsomer; avorse; sharper; heavier; thicker; swifter,Scots-Language Chronicle Text,Structural / Uncertain,inherited,1790-1810#21
combined,1810-1830,2,6864,lurid; frenzied; fever'd; clarions; venom'd; murky; madd'ning; anguish'd; steely; quiv'ring,Latin Pharmacy and Apothecary Terms,"Medicine, Body & Health",inherited,1790-1810#2
combined,1810-1830,1,7525,pull'd; beguiles; subdue; restraining; llywel; toss; employing; dash'd; subdu'd; influenced,British Chronicle: Places and Persons,"History, Genealogy, Nobility & Kinship",inherited,1790-1810#0
combined,1810-1830,4,5640,sandgiak; zeitoun; saffy; avlona; oppeln; latakia; delvino; patti; castellana; narni,Mixed Names and Latin Fragments,Structural / Uncertain,inherited,1790-1810#6
combined,1810-1830,12,2447,aucun; jusqu'a; aupres; lyndesay; chaque; l'une; troit; caloris; rivage; monsr,French Language Text,Structural / Uncertain,inherited,1790-1810#15
combined,1810-1830,7,3704,laminar; manganese; amygdaloid; reniform; natif; pyroxene; molybdena; granular; tufted; foliated,Mixed Latin Arithmetic and Names,Structural / Uncertain,inherited,1790-1810#9
combined,1810-1830,6,4753,crowther; whitney; blundell; sturges; thackeray; symons; rawlinson; hodson; coulson; stephenson,Second-Person Verb Forms,Structural / Uncertain,inherited,1790-1810#7
combined,1810-1830,11,2459,quintus; eutropius; marcus; diodor; caius; publius; torso; maximin; dagobert; scythians,"Kingdoms, Officials and Institutions","Government, Law & Administration",inherited,1790-1810#11
combined,1810-1830,13,1988,billy; eh; joe; marq; zerlina; isab; blaisot; pshaw; solus; sna,Chivalric Romance Narrative Verbs,"Literature, Drama & Poetic Diction",inherited,1790-1810#5
combined,1810-1830,9,2879,hants; charlton; stoke; overton; northumb; compton; laneash; denton; broomfield; northamp,Latin Species Names (Natural History),"Science, Mathematics & Natural Philosophy",inherited,1790-1810#16
combined,1810-1830,14,1259,iwi; iov; axx; roig; ruv; rov; ovx; tcov; eivai; rcov,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1790-1810#14
combined,1810-1830,5,5315,almonds; sylvatica; fagus; buff; occidentalis; radishes; juniperus; cinerea; onions; sarsaparilla,"Body, Ailments and Remedies","Medicine, Body & Health",inherited,1790-1810#3
combined,1810-1830,21,467,nieht; iiber; hebben; reize; heeft; wasser; vinden; schon; reizen; zwey,Dutch/German Text,Structural / Uncertain,human,
combined,1810-1830,8,3669,omnino; tenta; tenuis; videtur; salutem; humanis; quos; velit; cursu; latus,Latin Text (Function Words),Structural / Uncertain,inherited,1790-1810#10
combined,1810-1830,23,213,advanc; allud; secur; includ; engag; arrang; complet; suppos; provid; undertak,Truncated Verb Fragments,Structural / Uncertain,human,
