region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
american,1710-1730,16,141,consisting; costs; register; goal; treasurer; marshal; sanction; admiralty; convened; bill,Magistrates and Legal Jurisdiction,"Government, Law & Administration",inherited,1690-1710#2
american,1710-1730,31,103,overtaken; earnestness; surrounded; complied; strengthned; invested; furnished; consistent; adorned; accompanied,Generic Past-Participle Verbs,Structural / Uncertain,inherited,1690-1710#40
american,1710-1730,17,139,lib; cotton; ab; quae; dei; preface; cap; containing; epist; cum,Plymouth and Massachusetts Colonial History,"History, Genealogy, Nobility & Kinship",inherited,1690-1710#34
american,1710-1730,36,90,fairly; diligently; carefully; zealously; positively; suitably; reasonably; easily; solemnly; resent,Royal Authority and Allegiance,"Government, Law & Administration",inherited,1690-1710#37
american,1710-1730,48,21,wilt; seest; wouldst; shouldst; mayest; may'st; knowest; shouldest; canst; wouldest,Archaic Second-Person Verb Forms,Structural / Uncertain,inherited,1690-1710#48
american,1710-1730,6,198,cruelly; drowned; devoured; kill'd; washed; smitten; troubled; destroy'd; tempted; healed,"Christ, Satan and Biblical Patriarchs","Religion, Theology & the Church",inherited,1690-1710#20
american,1710-1730,30,105,vices; distresses; cares; hazards; wasting; follies; distempers; groans; disorders; miscarriages,Calamities and Divine Judgments,"Religion, Theology & the Church",inherited,1690-1710#41
american,1710-1730,45,49,hung; caught; swallowed; swallow; springing; lifted; stir; lifting; resign; raises,"Killing, Slaughter and Captivity",Military & Warfare,inherited,1690-1710#19
american,1710-1730,39,85,idea; introduction; exquisite; equality; ingenious; incomparable; immense; ornament; evangelist; undeniable,"Grace, Righteousness and Repentance","Religion, Theology & the Church",inherited,1690-1710#36
american,1730-1750,23,151,inherent; freeness; condescension; mediation; redeemer; goodness; admiring; pardon; merits; atonement,Divine Grace and Atonement,"Religion, Theology & the Church",human,1710-1730#5
american,1730-1750,39,89,nine; sixty; sixteen; eighteen; thirty; o'clock; thirteen; fourteen; eleven; twenty,Numbers and Time Units,Structural / Uncertain,human,1710-1730#32
american,1730-1750,13,185,refer; explain; imagine; advise; apply; suggest; commend; forbear; discover; deny,Verbs of Reasoning and Assertion,Structural / Uncertain,human,1710-1730#11
american,1730-1750,15,182,malignant; unaccountable; extravagant; shocking; uncharitable; irregular; unreasonable; unfair; horrid; doleful,Censorious Moral Judgments,Morality: Virtue & Vice,human,
american,1730-1750,37,93,square; species; surface; distances; wheel; serjeants; drummers; regiment; rear; files,Frontier Warfare and Terrain,Military & Warfare,inherited,1710-1730#49
american,1730-1750,51,46,stronger; satisfying; faster; worse; wiser; weaker; sooner; noblest; fullest; convincing,Comparative and Superlative Forms,Structural / Uncertain,human,1710-1730#46
american,1730-1750,16,180,blessedness; glories; excellence; transcendent; display; sweetness; celestial; bliss; rectitude; excellencies,Divine Attributes and Majesty,"Religion, Theology & the Church",inherited,1710-1730#41
american,1730-1750,21,159,histories; historians; writers; texts; opinions; passages; pages; reasonings; considerations; authors,"Authors, Texts and Writings","Books, Learning & Scholarship",human,1710-1730#29
american,1730-1750,11,186,vertuous; fervent; uniform; instructive; servent; industrious; manly; generous; sublime; intense,Comets and Celestial Phenomena,"Science, Mathematics & Natural Philosophy",inherited,1710-1730#3
american,1730-1750,20,165,wife; sister; daughter; sarah; youngest; widow; mary; consort; spouse; negro,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",human,1710-1730#26
american,1730-1750,42,86,stake; mountain; palace; nose; anointed; wall; noon; gates; shout; laugh,Biblical Places and Objects,"Religion, Theology & the Church",human,1710-1730#43
american,1730-1750,46,79,physical; internal; fundamental; primary; essential; speculative; vital; external; suitableness; substantial,Philosophical and Abstract Qualities,"Science, Mathematics & Natural Philosophy",human,1710-1730#38
american,1730-1750,48,73,woods; fort; fleet; ships; boat; canoes; stores; shot; harbour; horses,Naval and Military Expeditions,Military & Warfare,human,1710-1730#18
american,1730-1750,17,179,prevalent; positively; possibly; sincerely; strangely; heartily; faithfully; plainly; manifestly; evidently,Royal Authority and Allegiance,"Government, Law & Administration",inherited,1710-1730#36
american,1730-1750,40,89,operations; sanctifying; workings; influences; energy; favours; operation; illumination; supernatural; assistances,Divine Influence and Grace,"Religion, Theology & the Church",human,1710-1730#33
american,1730-1750,8,210,declared; slew; return'd; shown; reported; reach'd; sailed; seized; rode; answer'd,"Prayer, Fasting and Devotional Practice","Religion, Theology & the Church",inherited,1710-1730#44
american,1730-1750,0,300,persuade; expose; terrify; reduce; recommend; damn; constrain; tempt; provoke; conform,Verbs of Persuasion and Influence,Rhetoric & Persuasion,human,1710-1730#9
american,1730-1750,18,178,september; november; nov; iune; sept; feb; cambridge; october; gloucester; salem,Months and Dateline Place Names,Structural / Uncertain,human,1710-1730#40
american,1730-1750,27,140,constancy; sanctity; observance; sobriety; beneficence; gentleness; gratitude; benignity; seriousness; fidelity,Virtues and Moral Qualities,Morality: Virtue & Vice,human,1710-1730#19
american,1730-1750,28,138,canons; bishops; presbyterian; episcopal; synod; ceremonies; ordination; priesthood; wardens; rites,Church Governance and Clergy,"Religion, Theology & the Church",human,1710-1730#14
american,1730-1750,41,88,loth; apprehensive; oblig'd; perswaded; obliged; dispos'd; confident; convinced; unable; afraid,Predicate Adjectives of Feeling,Structural / Uncertain,inherited,1710-1730#34
american,1730-1750,9,209,drove; thrown; broke; rush; turn'd; brake; hung; driven; pour'd; drive,Past-Tense Verbs of Motion,Structural / Uncertain,human,1710-1730#4
american,1730-1750,22,152,assertion; interpretation; proposition; explication; crime; idea; declaration; description; absurdity; belief,"Evidence, Belief and Demonstration",Rhetoric & Persuasion,inherited,1710-1730#12
american,1730-1750,3,254,secretary; treasurer; fees; jurisdiction; ecclesiastical; recorder; proceedings; clerk; speaker; governors,Government Offices and Proceedings,"Government, Law & Administration",human,1710-1730#16
american,1730-1750,1,260,unnatural; sensuality; extravagance; intemperance; avarice; irreligion; profaneness; sloth; fraud; obstinacy,"Sin, Vice and Corruption",Morality: Virtue & Vice,inherited,1710-1730#8
american,1730-1750,19,170,iames; robert; lewis; clark; portugal; francis; jones; colman; thomas; edward,"Charters, Petitions and Government Documents","Government, Law & Administration",inherited,1710-1730#21
american,1730-1750,35,100,skin; neck; necks; bones; top; hair; breast; bosom; limbs; foes,Body Parts,"Medicine, Body & Health",inherited,1710-1730#25
american,1730-1750,6,226,intellectual; securing; accomplishments; abilities; tempers; interests; faculties; qualities; studies; pursuits,"Prudence, Diligence and Personal Virtue",Morality: Virtue & Vice,inherited,1710-1730#15
american,1730-1750,25,144,leaf; purple; snow; flower; plants; iron; yellow; timber; corn; brass,"Battle, Bloodshed and Combat",Military & Warfare,inherited,1710-1730#27
american,1730-1750,7,211,newfoundland; islands; africa; governments; plymouth; mexico; colonies; west; forts; india,Colonies and World Territories,Geography & Territory,human,1710-1730#23
american,1730-1750,30,130,refresh'd; deceived; troubled; cleansed; washed; healed; accused; quickned; purified; regenerated,Redemption and Spiritual Healing,"Religion, Theology & the Church",human,1710-1730#6
american,1730-1750,29,133,raging; chariots; thunder; furious; roaring; fierce; tempest; fury; smoke; misery,"Colonies, Provinces and Territory",Geography & Territory,inherited,1710-1730#42
american,1730-1750,45,80,symptom; fever; throat; autumn; appetite; disease; structure; stomach; imagination; illness,Disease Symptoms and Illness,"Medicine, Body & Health",human,
american,1730-1750,5,229,skies; sky; roses; roar; o'er; ice; clouds; chariot; gay; tops,Poetic Nature Imagery,"Literature, Drama & Poetic Diction",human,1710-1730#1
american,1730-1750,2,255,discovered; demonstrated; questioned; proved; explained; conducted; inserted; shewn; regarded; referred,Past-Tense Verbs of Argument,Structural / Uncertain,human,1710-1730#0
american,1730-1750,38,91,conspicuous; beneficial; obvious; prejudicial; nice; desirable; desireable; advantageous; requisite; hazardous,"Nature, Essence and Philosophical Form","Science, Mathematics & Natural Philosophy",inherited,1710-1730#47
american,1730-1750,32,121,reflecting; reflected; insists; depended; rely; footing; conferred; insisted; dependence; reflects,"Duty, Obligation and Reliance",Morality: Virtue & Vice,inherited,1710-1730#28
american,1730-1750,33,109,adorn'd; covered; conjunction; complied; seiz'd; fill'd; surrounded; furnish'd; loaded; cloathed,Generic Past-Participle Verbs,Structural / Uncertain,inherited,1710-1730#31
american,1730-1750,4,235,declares; asserts; represents; intimates; beholds; loveth; exciting; directing; shews; shows,Third-Person '-eth' Verb Forms,Structural / Uncertain,inherited,1710-1730#7
american,1730-1750,36,96,lib; cyprian; cum; epist; matthew; vid; quod; chapters; ep; chapter,Latin Citations and Scripture References,Structural / Uncertain,human,1710-1730#22
american,1730-1750,43,84,daniel; elisha; saul; jeremiah; joshua; ezekiel; samuel; aaron; priests; abraham,Biblical Names,Structural / Uncertain,human,1710-1730#24
american,1730-1750,49,73,beat; shake; cover; seize; melt; strike; fetch; retire; consume; shoot,Base-Form Action Verbs,Structural / Uncertain,human,1710-1730#13
american,1730-1750,10,186,stupid; foul; cruel; vicious; restless; dull; impious; senseless; perverse; stubborn,Vices and Moral Corruption,Morality: Virtue & Vice,human,1710-1730#2
american,1730-1750,52,41,armies; naval; host; warlike; valiant; valour; military; ammunition; skilful; expert,"Armies, Battles and Military Valor",Military & Warfare,human,
american,1730-1750,50,69,freed; banished; abstain; purged; deriv'd; defended; hindred; derived; collected; supplied,Apostasy and Religious Separation,"Religion, Theology & the Church",inherited,1710-1730#35
american,1730-1750,31,121,xxiv; xix; xxii; xvi; xvii; xxvi; xx; xv; xxi; judg,Roman Numeral Scripture Citations,Structural / Uncertain,human,1710-1730#20
american,1730-1750,53,17,seest; mayest; canst; trem; shalt; gavest; wouldst; wilt; mayst; knowest,Second-Person Verb Forms,Structural / Uncertain,human,1710-1730#48
american,1730-1750,14,182,manufactures; partners; commodities; payable; sale; currency; emissions; payment; emitting; debts,"Goods, Wares and Trade Commodities","Trade, Finance & Commerce",inherited,1710-1730#10
american,1730-1750,47,78,blown; smitten; drowned; swallowed; dried; destroy'd; lifted; swallow; stirred; lifting,"Killing, Slaughter and Captivity",Military & Warfare,inherited,1710-1730#45
american,1730-1750,24,147,horrors; sweat; anguish; groans; calamities; losses; horror; distresses; toil; sorrows,Suffering and Affliction,"Literature, Drama & Poetic Diction",human,1710-1730#37
american,1730-1750,26,144,bp; paragraph; lond; edit; vols; octavo; preface; historical; treatise; edition,Book Editions and Publishing,"Books, Learning & Scholarship",human,1710-1730#17
american,1730-1750,12,185,sack; oysters; butter; boiling; nutmeg; grated; juice; lemon; cloth; beef,Cooking Recipes and Ingredients,"Domestic Life, Dress & Household",human,
american,1730-1750,34,108,enthusiast; abstract; unlimited; habitual; inch; emblem; aggravation; acknowledgment; unbeliever; army,Miscellaneous Unrelated Terms,Structural / Uncertain,human,1710-1730#39
american,1730-1750,44,81,vices; heresies; animosities; inconveniencies; prejudices; disorders; practices; impositions; heats; confusions,Calamities and Divine Judgments,"Religion, Theology & the Church",inherited,1710-1730#30
american,1750-1770,40,102,thirty; ton; sterling; fifty; cent; thirteen; sixteen; fifteen; sixty; forty,Numbers and Time Units,Structural / Uncertain,inherited,1730-1750#39
american,1750-1770,9,247,manifestations; agency; adorable; sanctification; perfections; redeemer; pardon; manifestation; influences; dispensations,Divine Grace and Atonement,"Religion, Theology & the Church",inherited,1730-1750#23
american,1750-1770,32,126,egg; habitual; inconsistency; abatement; inch; implicit; equality; engine; emanation; apparatus,Miscellaneous Unrelated Terms,Structural / Uncertain,inherited,1730-1750#34
american,1750-1770,2,345,irreligious; disagreeable; vicious; invidious; extravagant; delicate; absurd; imprudent; painful; stupid,Censorious Moral Judgments,Morality: Virtue & Vice,inherited,1730-1750#15
american,1750-1770,17,178,proposition; assertion; belief; interpretation; paragraph; exposition; declaration; supposition; defect; notion,Argument and Proposition Vocabulary,Rhetoric & Persuasion,human,1730-1750#22
american,1750-1770,52,54,heavier; fewer; larger; dearer; stronger; plainer; worse; cheaper; harder; wiser,Comparative and Superlative Forms,Structural / Uncertain,inherited,1730-1750#51
american,1750-1770,42,88,order'd; requested; inform'd; desir'd; unable; reply'd; telling; oblig'd; forced; apt,Past-Tense Narrative Verbs,Structural / Uncertain,human,1730-1750#41
american,1750-1770,12,205,manly; disinterested; sublime; striking; accurate; refined; exquisite; vigorous; advantageous; admirable,Praiseworthy and Virtuous Qualities,Morality: Virtue & Vice,human,1730-1750#11
american,1750-1770,11,224,persian; modern; presbyterian; superstition; protestants; philosophers; synods; romish; nobility; writers,Church Governance and Clergy,"Religion, Theology & the Church",inherited,1730-1750#28
american,1750-1770,14,199,canso; montreal; boats; quebec; easton; louisbourg; cannon; newfoundland; guns; hartford,Biblical Places and Objects,"Religion, Theology & the Church",inherited,1730-1750#42
american,1750-1770,13,201,faithfully; evidently; sincerely; possibly; strongly; zealously; really; primarily; earnestly; closely,Royal Authority and Allegiance,"Government, Law & Administration",inherited,1730-1750#17
american,1750-1770,1,432,strengthened; abused; released; handled; weakened; shewn; defeated; allowed; seized; rejected,Past-Tense Verbs of Argument,Structural / Uncertain,inherited,1730-1750#2
american,1750-1770,36,116,printed; signed; pursuant; explaining; inserted; quoted; preceding; recorded; explained; referred,"Prayer, Fasting and Devotional Practice","Religion, Theology & the Church",inherited,1730-1750#8
american,1750-1770,35,118,allies; senecas; nephews; chiefs; tradesmen; deputies; shawanese; memories; traders; superiors,Divine Influence and Grace,"Religion, Theology & the Church",inherited,1730-1750#40
american,1750-1770,45,79,shot; kill'd; ashore; drowned; slew; slain; hungry; murdered; stript; burned,Naval and Military Expeditions,Military & Warfare,inherited,1730-1750#48
american,1750-1770,19,176,passages; sects; considerations; texts; representations; classes; particulars; histories; distinctions; discourses,"Authors, Texts and Writings","Books, Learning & Scholarship",inherited,1730-1750#21
american,1750-1770,5,272,peters; moore; jun; logan; andrew; hugh; roger; hutchinson; hon; allen,Personal Names and Titles,Structural / Uncertain,human,1730-1750#19
american,1750-1770,0,520,prompt; conform; impute; expose; incline; refer; recommend; sooth; suggest; discover,Verbs of Persuasion and Influence,Rhetoric & Persuasion,inherited,1730-1750#0
american,1750-1770,37,113,friday; december; february; sept; september; october; april; june; commencement; tuesday,Months and Dateline Place Names,Structural / Uncertain,inherited,1730-1750#18
american,1750-1770,28,137,skies; sky; shades; glories; celestial; blaze; plains; rays; beams; joys,Celestial and Heavenly Imagery,"Literature, Drama & Poetic Diction",human,1730-1750#16
american,1750-1770,22,160,preserving; cultivating; securing; regulating; providing; defraying; promoting; exerting; exciting; maintenance,Public Welfare and Administration,"Government, Law & Administration",human,1730-1750#47
american,1750-1770,34,118,taxation; jurisdiction; polity; jurisdictions; exertion; establishment; constitutional; exercising; sanction; possessions,Government Offices and Proceedings,"Government, Law & Administration",inherited,1730-1750#3
american,1750-1770,10,246,eastward; africa; ontario; banks; territory; erie; proprietors; missisippi; westward; rocks,Colonies and World Territories,Geography & Territory,inherited,1730-1750#7
american,1750-1770,38,109,floor; bank; boat; coat; shoes; spear; top; mast; edge; knife,Miscellaneous Concrete Nouns,Structural / Uncertain,human,1730-1750#37
american,1750-1770,25,154,rectitude; excellence; perception; vertue; precepts; intellectual; perfection; institutions; doctrine; intelligent,Philosophical and Abstract Qualities,"Science, Mathematics & Natural Philosophy",inherited,1730-1750#46
american,1750-1770,7,265,owns; applies; mentions; esteems; asserts; inspires; giveth; supposes; loveth; intimates,Third-Person Verb Forms,Structural / Uncertain,human,1730-1750#4
american,1750-1770,3,314,threw; ran; blown; pulled; drove; throw; beat; pulling; pull; turn'd,Past-Tense Verbs of Motion,Structural / Uncertain,inherited,1730-1750#9
american,1750-1770,18,177,fortitude; fidelity; unshaken; bravery; generosity; tenderness; integrity; humility; frugality; benevolence,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1730-1750#27
american,1750-1770,4,291,intemperance; profaneness; avarice; uncleanness; drunkenness; malice; debauchery; sensual; luxury; infidelity,Vices and Sinful Conduct,Morality: Virtue & Vice,human,1730-1750#1
american,1750-1770,39,107,assistants; treasurer; managers; trustees; votes; corporation; contributors; synod; provincial; constables,Institutional Governance and Elections,"Government, Law & Administration",human,1730-1750#38
american,1750-1770,20,171,matth; xviii; isa; luk; xix; xxv; xxii; galatians; exod; xvi,Roman Numeral Scripture Citations,Structural / Uncertain,inherited,1730-1750#31
american,1750-1770,49,65,griefs; bosoms; beds; fields; shoulders; flocks; bosom; bones; breasts; garments,Poetic Body Imagery,"Literature, Drama & Poetic Diction",human,1730-1750#35
american,1750-1770,16,183,horror; sorrows; anguish; toils; miseries; grief; losses; horrors; anxiety; disappointments,Suffering and Affliction,"Literature, Drama & Poetic Diction",inherited,1730-1750#24
american,1750-1770,8,255,payment; fees; certificate; certificates; bail; wares; sheriffs; defendant; affidavit; merchandizes,"Goods, Wares and Trade Commodities","Trade, Finance & Commerce",inherited,1730-1750#14
american,1750-1770,29,137,tempers; appetites; qualities; exertions; employments; capacities; vertues; performances; lusts; inclinations,Human Faculties and Passions,Morality: Virtue & Vice,human,1730-1750#6
american,1750-1770,41,91,lib; esse; anno; vid; si; cum; quod; le; des; qui,Latin Citations and Scripture References,Structural / Uncertain,inherited,1730-1750#36
american,1750-1770,47,77,elector; heroes; grandson; rival; duke; queen; patron; emperor; gallant; empires,"Armies, Battles and Military Valor",Military & Warfare,inherited,1730-1750#52
american,1750-1770,50,59,host; anointed; lamb; joshua; aaron; saul; noah; abraham; hezekiah; temple,Biblical Names,Structural / Uncertain,inherited,1730-1750#43
american,1750-1770,31,127,covered; cover'd; clothed; consistency; unacquainted; endued; adorned; surrounded; fed; fill'd,Past-Participle Verb Forms,Structural / Uncertain,human,1730-1750#33
american,1750-1770,44,83,relied; insisting; reflecting; obligatory; depended; rely; insisted; reflects; comment; imposed,Verbs of Reliance and Insistence,Structural / Uncertain,human,1730-1750#32
american,1750-1770,33,121,daughter; sister; married; mother's; widow; uncle; spouse; lydia; sisters; oxen,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1730-1750#20
american,1750-1770,15,188,powder'd; camomile; butter; boil'd; bag; vinegar; juice; bruised; roots; powdered,Cooking Recipes and Ingredients,"Domestic Life, Dress & Household",inherited,1730-1750#12
american,1750-1770,23,154,inhuman; perfidious; cruelty; merciless; lawless; barbarity; illegal; haughty; savage; intestine,Calamities and Divine Judgments,"Religion, Theology & the Church",inherited,1730-1750#44
american,1750-1770,6,267,brow; groves; beauteous; shade; charming; throng; blooming; pale; heav'nly; sighs,Poetic Nature Imagery,"Literature, Drama & Poetic Diction",inherited,1730-1750#5
american,1750-1770,46,78,bp; preface; stoddard; mather; colman; porter; journal; chauncy; dean; mayhew,Verbs of Reasoning and Assertion,Structural / Uncertain,inherited,1730-1750#13
american,1750-1770,48,66,freed; exempted; deduced; results; exempt; torn; resulting; derived; alienated; abstain,Verbs of Exclusion and Derivation,Structural / Uncertain,human,1730-1750#50
american,1750-1770,21,171,expels; bladder; eases; ulcers; urine; stomach; inflammations; uterus; gripes; menses,Disease Symptoms and Illness,"Medicine, Body & Health",inherited,1730-1750#45
american,1750-1770,51,55,helpless; hardened; fleshly; depraved; polluted; impure; wretched; defiled; corrupt; perverse,Vices and Moral Corruption,Morality: Virtue & Vice,inherited,1730-1750#10
american,1750-1770,43,88,importations; navigation; commodities; exportation; tobacco; sugars; stores; markets; fishery; expences,Base-Form Action Verbs,Structural / Uncertain,inherited,1730-1750#49
american,1750-1770,24,154,fierce; dire; raging; tempest; thunders; floods; flames; rage; roar; fury,Storms and Raging Forces,"Nature, Landscape & Weather",human,1730-1750#29
american,1750-1770,30,132,poems; poetry; essays; geography; vols; edin; dictionary; memoirs; fables; edition,Book Editions and Publishing,"Books, Learning & Scholarship",inherited,1730-1750#26
american,1750-1770,26,147,flowers; yellow; purple; sulphur; tide; blue; mounted; green; stream; snow,Colors and Natural Materials,"Nature, Landscape & Weather",human,1730-1750#25
american,1750-1770,27,145,timber; haberdashery; cask; pork; cwt; beef; hemp; bales; hogsheads; lb,Redemption and Spiritual Healing,"Religion, Theology & the Church",inherited,1730-1750#30
american,1750-1770,53,30,merrimack; cooke; affaires; holt; towne; iehovah; naraganset; farre; intestate; woman's,Archaic Spellings and Proper Names,Structural / Uncertain,human,
american,1770-1790,36,148,sixty; sterling; livres; eighty; pound; dollar; dollars; pounders; lb; grains,Numbers and Time Units,Structural / Uncertain,inherited,1750-1770#40
american,1770-1790,19,282,circumcision; sanctification; manifestation; perfections; manifestations; redeemer; crucified; sanctifying; mercies; immanuel,Divine Grace and Atonement,"Religion, Theology & the Church",inherited,1750-1770#9
american,1770-1790,13,324,perception; strongly; shamefully; volitions; evidently; primary; successfully; essentially; essential; accurately,Adverbs and Abstract Qualifiers,Structural / Uncertain,human,1750-1770#13
american,1770-1790,17,289,advantageous; delicate; beneficial; amiable; susceptible; sublime; endearing; undeniable; obvious; inconvenient,Praiseworthy and Virtuous Qualities,Morality: Virtue & Vice,inherited,1750-1770#12
american,1770-1790,51,54,sweeter; quicker; lighter; thicker; safer; oftener; faster; older; heavier; wiser,Comparative and Superlative Forms,Structural / Uncertain,inherited,1750-1770#52
american,1770-1790,2,417,illiberal; unruly; unjustifiable; insolent; turbulent; subtile; unfavourable; stupid; malicious; alarming,Censorious Moral Judgments,Morality: Virtue & Vice,inherited,1750-1770#2
american,1770-1790,46,98,germany; asia; dutch; barbarians; italy; africa; natives; russia; portuguese; spanish,Divine Influence and Grace,"Religion, Theology & the Church",inherited,1750-1770#35
american,1770-1790,38,130,september; sept; thursday; february; november; april; journals; nineteenth; october; tuesday,Months and Dateline Place Names,Structural / Uncertain,inherited,1750-1770#37
american,1770-1790,21,267,maid; jerome; gibb; flora; swain; girl; antonio; marquis; humphry; boy,Book Editions and Publishing,"Books, Learning & Scholarship",inherited,1750-1770#30
american,1770-1790,48,95,joys; enjoyments; bliss; enjoyment; usefulness; tranquillity; comforts; advancement; welfare; sweets,Poetic Body Imagery,"Literature, Drama & Poetic Diction",inherited,1750-1770#49
american,1770-1790,33,158,daughter; memories; virgin; spouse; companion; uncle; habitations; wife; partner; cousin,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1750-1770#33
american,1770-1790,15,310,handkerchief; knife; cart; neck; brows; brow; window; box; stick; skin,Miscellaneous Concrete Nouns,Structural / Uncertain,inherited,1750-1770#38
american,1770-1790,3,415,demonstrated; benefited; referred; explained; undergone; shown; succeeded; shewn; intimated; obstructed,Past-Tense Verbs of Argument,Structural / Uncertain,inherited,1750-1770#1
american,1770-1790,35,149,legislation; subordinate; judiciary; uncontroulable; despotic; unlimited; prerogatives; sovereignty; jurisdiction; executive,Government Offices and Proceedings,"Government, Law & Administration",inherited,1750-1770#34
american,1770-1790,24,245,deputies; senators; treasurer; delegates; electors; counties; sheriff; governors; freeholders; selectmen,Institutional Governance and Elections,"Government, Law & Administration",inherited,1750-1770#39
american,1770-1790,0,674,suggest; conform; crush; waft; restrain; prompt; expose; refer; discourage; dispossess,Verbs of Persuasion and Influence,Rhetoric & Persuasion,inherited,1750-1770#0
american,1770-1790,16,298,proposition; assertion; signing; clause; incorporation; certificate; defendant; corpus; defect; statute,Argument and Proposition Vocabulary,Rhetoric & Persuasion,inherited,1750-1770#17
american,1770-1790,32,162,newport; worcester; salem; cambridge; portsmouth; exeter; cumberland; richmond; chester; savannah,Biblical Places and Objects,"Religion, Theology & the Church",inherited,1750-1770#14
american,1770-1790,5,399,jun; nathaniel; richardson; williams; walker; jonathan; esquire; fisher; parker; livingston,Personal Names and Titles,Structural / Uncertain,inherited,1750-1770#5
american,1770-1790,20,276,magnanimity; firmness; persevering; steadiness; enterprizes; constancy; cheerfulness; chearfulness; sensibility; filial,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1750-1770#18
american,1770-1790,23,247,propositions; passages; depositions; testimonies; reasonings; poem; texts; particulars; treatise; essays,"Authors, Texts and Writings","Books, Learning & Scholarship",inherited,1750-1770#19
american,1770-1790,25,235,softness; charms; situations; pursuits; compositions; propensities; accomplishments; sweetness; practices; occupations,Human Faculties and Passions,Morality: Virtue & Vice,inherited,1750-1770#29
american,1770-1790,22,252,geography; poets; poet; poems; grecian; historical; poetry; pagan; morality; grotius,Church Governance and Clergy,"Religion, Theology & the Church",inherited,1750-1770#11
american,1770-1790,1,462,turn'd; throwing; thrust; look'd; bursts; drive; pulled; draws; rode; rides,Past-Tense Verbs of Motion,Structural / Uncertain,inherited,1750-1770#3
american,1770-1790,41,126,roaring; streaming; smoke; birds; crimson; lions; devouring; stain'd; wolf; lion,Vices and Moral Corruption,Morality: Virtue & Vice,inherited,1750-1770#51
american,1770-1790,39,130,tenets; ceremonies; institutions; ordinances; observance; compacts; sects; charters; maxims; constitutions,Philosophical and Abstract Qualities,"Science, Mathematics & Natural Philosophy",inherited,1750-1770#25
american,1770-1790,31,167,trophies; foe; brigade; legions; wreaths; sires; heroes; regiments; gallic; rear,"Armies, Battles and Military Valor",Military & Warfare,inherited,1750-1770#47
american,1770-1790,12,337,levity; debauchery; venality; sensuality; malignity; dissipation; effeminacy; obstinacy; avarice; flattery,Vices and Sinful Conduct,Morality: Virtue & Vice,inherited,1750-1770#4
american,1770-1790,45,105,daniel; joshua; persian; pharaoh; jacob; elijah; saul; prophets; monarch; judah,Biblical Names,Structural / Uncertain,inherited,1750-1770#50
american,1770-1790,37,133,disorders; oppressions; tumults; confusions; successes; inconveniences; disappointments; animosities; distresses; intestine,Suffering and Affliction,"Literature, Drama & Poetic Diction",inherited,1750-1770#16
american,1770-1790,11,345,shipping; commodities; fisheries; payment; payable; indigo; funds; lumber; wares; specie,"Trade, Commerce and Currency","Trade, Finance & Commerce",human,1750-1770#8
american,1770-1790,10,347,shakes; understands; giveth; explains; hates; considers; exposes; loveth; exalts; allows,Third-Person Verb Forms,Structural / Uncertain,inherited,1750-1770#7
american,1770-1790,26,234,purple; verdure; vernal; radiant; orient; refulgent; radiance; dews; glitt'ring; beam,Celestial and Heavenly Imagery,"Literature, Drama & Poetic Diction",inherited,1750-1770#28
american,1770-1790,44,106,insisting; relied; relying; strictures; leaning; insist; depending; depended; supposition; horseback,Verbs of Reliance and Insistence,Structural / Uncertain,inherited,1750-1770#44
american,1770-1790,43,116,snatch; exempt; separated; resulting; freed; deduced; wrested; exempted; derived; refrain,Verbs of Exclusion and Derivation,Structural / Uncertain,inherited,1750-1770#48
american,1770-1790,49,71,midnight; trenton; random; shudder; juncture; start; laughed; laugh'd; astonish'd; startled,Verbs of Reasoning and Assertion,Structural / Uncertain,inherited,1750-1770#46
american,1770-1790,53,37,encrease; proportionate; increasing; encreased; diminished; proportional; increases; diminishing; encreasing; diminish,Base-Form Action Verbs,Structural / Uncertain,inherited,1750-1770#43
american,1770-1790,42,116,unacquainted; mingled; adorned; favored; coincide; conversing; complying; fraught; complied; unconnected,Past-Participle Verb Forms,Structural / Uncertain,inherited,1750-1770#31
american,1770-1790,6,385,sliced; parsley; nutmeg; slices; grated; kettle; soap; fried; pork; cloth,Cooking Recipes and Ingredients,"Domestic Life, Dress & Household",inherited,1750-1770#15
american,1770-1790,29,223,missisippi; huron; creek; bridge; fort; swamp; ohio; westward; mountainous; hadley,Colonies and World Territories,Geography & Territory,inherited,1750-1770#10
american,1770-1790,28,226,rapine; merciless; inhuman; unrelenting; unprovoked; hellish; rapacious; menaces; treachery; usurpation,Tyranny and Wartime Atrocities,Military & Warfare,human,1750-1770#23
american,1770-1790,50,60,apprehensive; wont; obliged; compelled; enabled; inclined; unable; permitted; satisfied; afraid,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1750-1770#42
american,1770-1790,52,51,muse; ismene; araspes; otanes; reply'd; dorus; ah; adrastus; ne'er; injur'd,Archaic Spellings and Proper Names,Structural / Uncertain,inherited,1750-1770#53
