region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
combined,1610-1630,60,258,orationem; tobae; meis; tuorum; patre; tuae; filium; oremus; meorum; hymnus,Word Fragments,Structural / Uncertain,inherited,1590-1610#58
combined,1610-1630,8,1256,fati; inquam; vndique; cunctis; diademate; numeris; laetitiae; procerum; mortalibus; sydera,Combat and Action Narration,Military & Warfare,inherited,1590-1610#5
combined,1610-1630,64,107,uersation; sidering; maunded; monwealth; trarie; mandeth; fusion; forted; secrated; fessed,"Word Fragments, Suffix Stems",Structural / Uncertain,inherited,1590-1610#60
combined,1610-1630,0,1726,iaen; clywed; teco; ddirgel; ddywedant; spine; hurtado; cingis; chyfiawnder; caethiwed,Mixed Names and Fragments,Structural / Uncertain,inherited,1590-1610#6
combined,1610-1630,9,1254,nullatenus; misera; copijs; relictis; autoritate; prophetam; rationibus; hijs; episcopatus; subditorum,Latin Text,Structural / Uncertain,inherited,1590-1610#37
combined,1610-1630,67,35,liceat; rapit; vtrum; coniuge; vtri; refert; vtram; dicis; polus; deni,Verbs of Exceeding and Surpassing,Structural / Uncertain,inherited,1590-1610#67
combined,1630-1650,57,293,fiftie; hogsheads; thirtie; thirteene; hogshead; drachmes; fourescore; shilling; fortie; sixtie,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1610-1630#50
combined,1630-1650,33,693,intellectuall; infinitenesse; essence; corporeall; incomprehensible; operations; accidentall; extrinsecall; physicall; nutritive,Virtues and Excellent Qualities,Morality: Virtue & Vice,inherited,1610-1630#20
combined,1630-1650,27,858,knovve; saied; reasones; proued; affirmed; related; donne; donatistes; evinced; demonstrated,Mixed Verb Forms,Structural / Uncertain,inherited,1610-1630#57
combined,1630-1650,22,917,abusive; effeminate; affable; franticke; arrogant; dissolute; stupid; lascivious; debauched; blockish,Worldly Vice and Temptation,Morality: Virtue & Vice,inherited,1610-1630#43
combined,1630-1650,58,273,bigger; broader; thinner; thicker; happier; lighter; hotter; quicker; blacker; lesse,Praise and Worship,"Religion, Theology & the Church",inherited,1610-1630#62
combined,1630-1650,37,612,queane; knaue; slut; pie; miller; swaggering; curre; smock; maide; dutchman,Welsh Text,Structural / Uncertain,inherited,1610-1630#44
combined,1630-1650,40,594,rascalls; fidlers; drapers; wares; wools; tapsters; tinkers; tradesmen; promoters; lasses,"Scripture, Doctrine and Preaching","Religion, Theology & the Church",inherited,1610-1630#45
combined,1630-1650,34,678,cavallery; musquetiers; dragooners; muskettiers; troops; sariant; oares; musquets; gunnes; dunkirk,Royal and Noble Names,"History, Genealogy, Nobility & Kinship",inherited,1610-1630#35
combined,1630-1650,0,1885,bewitch; assaile; befriend; intitle; vexe; permitt; say; denie; impart; endeare,Infinitive Verb Forms,Structural / Uncertain,inherited,1610-1630#3
combined,1630-1650,45,538,nouember; festivall; celebration; novem; fourteenth; iuly; sonday; solemnities; sunday; seventeenth,Verbs of Remaining and Enduring,Structural / Uncertain,inherited,1610-1630#49
combined,1630-1650,13,1113,abijah; amaziah; ioash; iehoram; amon; ismael; ahaziah; aram; benhadad; ezekias,Roman Numerals,Structural / Uncertain,inherited,1610-1630#17
combined,1630-1650,30,815,bayliffs; escheators; bangor; clerkes; collectors; clarkes; clarks; prebends; officials; coroners,"Parliament, Estates and Nobility","Government, Law & Administration",inherited,1610-1630#19
combined,1630-1650,4,1623,avoucheth; stileth; quotes; interprets; applies; blesseth; tearmeth; imputes; expels; assureth,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1610-1630#1
combined,1630-1650,18,995,impiously; unchristianly; essentially; maliciously; abominably; impudently; formally; discreetly; scandalously; injuriously,"Wrongdoing, Fraud and Harm",Morality: Virtue & Vice,inherited,1610-1630#24
combined,1630-1650,5,1532,fictions; logicall; descriptions; mathematicks; fopperies; assertion; definitions; affirmation; astronomie; assertions,Latin Grammar Instruction,"Books, Learning & Scholarship",inherited,1610-1630#27
combined,1630-1650,66,120,xix; xv; xviii; xxix; xxiii; xxxii; xxv; xxii; xvii; xxvi,Latin Pharmacopoeia Ingredients,"Medicine, Body & Health",inherited,1610-1630#66
combined,1630-1650,38,608,capons; partridges; pullet; hens; cony; toads; vultures; mastiffe; pies; pheasant,Animals and Wildlife,"Nature, Landscape & Weather",inherited,1610-1630#30
combined,1630-1650,15,1088,flung; puld; tumbled; flings; throw; tumbles; fling; leaps; pull'd; slides,Base-Form Verbs,Structural / Uncertain,inherited,1610-1630#13
combined,1630-1650,41,589,neece; aunt; dorothy; katherine; katharine; dowager; bedfellow; nephew; grandmother; mistrisse,"Salvation, Merit and Virtue","Religion, Theology & the Church",inherited,1610-1630#29
combined,1630-1650,69,84,i'll; they'l; hee'le; hee'l; wo'd; ile; i'le; they'le; you'll; wee'll,Contracted Verb Forms,Structural / Uncertain,human,
combined,1630-1650,46,479,soveraignty; iurisdiction; jurisdiction; regal; primacy; prelacie; ecclesiastick; authoritative; superioritie; soveraigntie,"Sovereignty, Church Authority and Tyranny","Government, Law & Administration",human,
combined,1630-1650,23,911,sicilia; dalmatia; dacia; ancona; marca; sardinia; flaunders; moldavia; barbarie; cuba,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1610-1630#15
combined,1630-1650,11,1149,reversion; assessements; payments; disseisor; arrerages; plaintiff; replevin; pensions; attachment; grantee,Legal Writs and Property Law,"Government, Law & Administration",inherited,1610-1630#23
combined,1630-1650,10,1173,billowes; medowes; gliding; shady; tanais; valleyes; meadowes; pond; currents; billows,Place Names and Geographic Terms,Geography & Territory,inherited,1610-1630#28
combined,1630-1650,59,272,undertakings; negotiations; endeauours; designes; seruices; indeavours; designs; intendments; behauiour; endeavours,Poetic Description and Beauty,"Literature, Drama & Poetic Diction",inherited,1610-1630#51
combined,1630-1650,32,700,goodnesse; bounty; constancie; candour; solidity; magnanimous; goodnes; valorous; modestie; sincerity,"Faith, Sin and Justification","Religion, Theology & the Church",inherited,1610-1630#21
combined,1630-1650,24,899,perplexities; disasters; dissentions; inconveniencies; discords; disturbances; extortions; contentions; agonies; anguish,Humoral Medicine and Diet,"Medicine, Body & Health",inherited,1610-1630#7
combined,1630-1650,1,1794,charm'd; vext; deceiv'd; betray'd; ruinated; courted; encountred; gain'd; surprised; deceiued,Chivalric Romance Narration,"Literature, Drama & Poetic Diction",inherited,1610-1630#5
combined,1630-1650,50,414,daphne; iuno; cynthia; nimph; cloris; phoebus; flora; proserpine; beauteous; nymph,Dutch and German Text,Structural / Uncertain,inherited,1610-1630#37
combined,1630-1650,19,955,defens; emendat; biblioth; carm; libr; praefat; sacr; epit; citat; theolog,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1610-1630#12
combined,1630-1650,35,644,opposing; furthering; suppressing; reproving; preserving; depriving; countenancing; censuring; securing; reproaching,"Jurisdiction, Dominion and Office","Government, Law & Administration",inherited,1610-1630#40
combined,1630-1650,54,315,heretiks; nestorius; arians; heresie; eutyches; valentinus; manichees; separatists; papisme; schismatickes,"Estates, Offices and Institutions","Government, Law & Administration",inherited,1610-1630#46
combined,1630-1650,28,848,worldlinesse; luxury; voluptuousnesse; intemperance; stubbornnesse; sottishnesse; wilfulnesse; dulnesse; rashnesse; gluttony,"Leisure, Games and Entertainment","Domestic Life, Dress & Household",inherited,1610-1630#14
combined,1630-1650,2,1680,embrodered; taffata; velvet; embroidered; curled; dangling; tresses; sattin; pinnes; tissue,Weapons and Battle Gear,Military & Warfare,inherited,1610-1630#2
combined,1630-1650,48,457,spangled; azure; duskie; sparkling; radiant; sky; brightest; titans; resplendent; starrie,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1610-1630#32
combined,1630-1650,21,941,andreas; iohannes; gregorius; iacobus; nicolaus; virgil; hieronymus; livie; laertius; scaliger,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1610-1630#18
combined,1630-1650,43,566,dallied; complied; replenished; fil'd; complyed; comply; pestred; fild; conjoyned; united,Spelling Variants,Structural / Uncertain,inherited,1610-1630#59
combined,1630-1650,51,405,doated; relyed; doate; seased; gaz'd; relieth; commented; relyeth; relied; frowned,Miscellaneous Word Fragments,Structural / Uncertain,inherited,1610-1630#55
combined,1630-1650,16,1066,debeat; praecipu; agnoscunt; istam; putant; veritati; dixisse; cupit; alicui; aliquis,Latin Religious Text,Structural / Uncertain,inherited,1610-1630#4
combined,1630-1650,8,1366,walton; barker; randall; pury; sadler; fleming; barrington; wallis; mowbray; leighton,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1610-1630#16
combined,1630-1650,3,1672,dari; quodque; quadam; tecta; sicuti; quinetiam; invenit; interea; externis; heic,Combat and Action Narration,Military & Warfare,inherited,1610-1630#8
combined,1630-1650,52,356,trussed; stir'd; cooped; stird; dammed; foulded; hoord; dries; lock't; dry'd,Mixed Names and Fragments,Structural / Uncertain,inherited,1610-1630#54
combined,1630-1650,6,1405,tantam; vocamus; velint; multas; rursus; perfectam; aliorum; suarum; sedem; nostrarum,Latin Arithmetic and Geometry,"Science, Mathematics & Natural Philosophy",inherited,1610-1630#10
combined,1630-1650,63,237,perceivest; requirest; intendest; talkest; pretendest; receivest; saiest; spakest; runnest; didest,Second-Person Verb Forms,Structural / Uncertain,inherited,1610-1630#61
combined,1630-1650,62,241,scoft; laugh'd; laught; carpe; aym'd; random; repined; aymeth; randome; aim'd,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1610-1630#48
combined,1630-1650,56,305,swarving; abstracting; swarue; seperated; recede; deriued; derogates; severed; seuered; sever'd,Verbs of Separation and Withdrawal,Structural / Uncertain,inherited,1610-1630#58
combined,1630-1650,9,1356,sorrell; berries; endiue; succory; cinnamon; quinces; fumitory; cinamon; cloues; sallet,Household Ingredients and Materials,"Domestic Life, Dress & Household",inherited,1610-1630#11
combined,1630-1650,47,464,semicircle; quadrant; equinoctiall; aequator; tangents; axis; horizontall; eclipticke; diameter; aequinoctiall,Military Campaign Narrative,Military & Warfare,inherited,1610-1630#42
combined,1630-1650,61,247,longi; augustins; ulteri; meli; alban; ampli; facili; hilarie; edmunds; penit,Saints and Apostles,"Religion, Theology & the Church",inherited,1610-1630#47
combined,1630-1650,70,66,sepulcher; tombe; tomb; coffin; carkasses; corpse; corpes; breathlesse; vrne; unburied,"Death, Burial and the Grave","Religion, Theology & the Church",human,
combined,1630-1650,53,340,dismall; lamenting; sobs; sobbing; laments; disastrous; moanes; helplesse; dire; disconsolate,"Grief, Sorrow and Lamentation","Literature, Drama & Poetic Diction",inherited,1610-1630#39
combined,1630-1650,12,1129,hum; chi; slen; bla; stult; mir; sirra; sabina; florio; val,Latin Poetic Text,Structural / Uncertain,inherited,1610-1630#26
combined,1630-1650,31,763,traian; antoninus; pompeius; caius; philippus; bassianus; severus; valerius; gaules; quintus,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1610-1630#34
combined,1630-1650,68,87,clotted; stain'd; spilling; shedde; embrued; drencht; bathed; suckers; spill; sprinckling,Roman Numerals and Dates,Structural / Uncertain,inherited,1610-1630#52
combined,1630-1650,44,565,shrill; philomel; lyre; warbling; tones; thrush; melodious; nightingale; syren; poem,"Music, Song and Melody","Literature, Drama & Poetic Diction",inherited,1610-1630#56
combined,1630-1650,42,574,subtilties; impostures; forgeries; calumnious; sly; scurrilous; divellish; wiles; machinations; slanderous,"Battle Outcomes, Past Participles",Military & Warfare,inherited,1610-1630#63
combined,1630-1650,36,618,amorite; anchorite; irishman; ironie; hermaphrodite; umbell; unbeliever; incubus; enthymeme; aposteme,Herbal and Animal Remedies,"Medicine, Body & Health",inherited,1610-1630#25
combined,1630-1650,26,883,llall; pawb; ydynt; drwy; cwbl; hefyd; clywed; gwneuthur; yw'r; drwg,Latin Ecclesiastical Text,Structural / Uncertain,inherited,1610-1630#6
combined,1630-1650,20,951,teneatur; praedicta; eorundem; tenentur; speciali; dictae; ortu; doctoribus; necnon; quodam,Latin Legal and Rhetorical Text,Structural / Uncertain,inherited,1610-1630#41
combined,1630-1650,65,141,instilled; dived; prye; metamorphosed; degenerates; transformed; entreth; transform'd; incorporated; diving,Verbs of Transformation and Infusion,Structural / Uncertain,human,
combined,1630-1650,29,839,woodstocke; shrewsbury; southampton; namptwich; wiltshire; aldersgate; weymouth; barkshire; leeds; waterford,Daily Routine and Mealtimes,"Domestic Life, Dress & Household",inherited,1610-1630#33
combined,1630-1650,72,44,dition; manded; demned; tinue; trary; pany; municate; mandement; monly; mitted,"Word Fragments, Suffix Stems",Structural / Uncertain,inherited,1610-1630#64
combined,1630-1650,14,1103,cramps; dropsies; flegme; windinesse; inflammations; lungues; phlegme; inflamation; chollicke; vlcers,Anatomy and Bodily Ailments,"Medicine, Body & Health",inherited,1610-1630#22
combined,1630-1650,73,29,devills; divell; divels; diuell; devils; devill; divells; damned; devil; belzebub,"Devils, Satan and Demons","Religion, Theology & the Church",human,
combined,1630-1650,75,18,nostr; nimi; vestr; mult; magistro; nunqu; utr; tanqu; prim; quant,Latin Text Fragments,Structural / Uncertain,human,
combined,1630-1650,64,165,cromp; henr; parliamenti; jur; bract; sexto; membr; decimo; octobris; iur,"Legal Citations, Statutes and Reports","Government, Law & Administration",human,
combined,1630-1650,67,90,noch; vader; laet; andere; woorden; sijn; doen; twee; sijne; heeft,Mixed Word Fragments,Structural / Uncertain,inherited,1610-1630#31
combined,1630-1650,49,420,acht; gur; amhail; maseadh; ci; fein; neoch; arna; jna; mh,Word Fragments,Structural / Uncertain,inherited,1610-1630#53
combined,1630-1650,60,270,encore; faict; mesmes; eux; peu; mesme; mais; qu'on; luy; jamais,Law French Legal Text,Structural / Uncertain,inherited,1610-1630#38
combined,1630-1650,55,305,caryoph; sumach; aluminis; lilior; iuniperi; cinamo; galbani; piperis; styracis; hordei,Word Fragments,Structural / Uncertain,inherited,1610-1630#60
combined,1630-1650,39,608,asserunt; nominibus; ministrorum; librum; seipsis; diuinae; certis; libros; plebe; graecis,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1610-1630#36
combined,1630-1650,25,895,piacenza; renatus; scabiosa; awron; feloniam; gallwn; opij; pertinentibus; bulengerus; dragwyddol,Mixed Names and Fragments,Structural / Uncertain,inherited,1610-1630#0
combined,1630-1650,7,1394,inquam; utrinque; discursu; aestate; praeceps; atqui; analogia; retinent; visu; carmine,Latin Text,Structural / Uncertain,inherited,1610-1630#9
combined,1630-1650,74,22,dofe; quoe; quich; vulle; thel; nour; thels; maxt; leyr; anc,Word Fragments,Structural / Uncertain,human,
combined,1630-1650,17,1051,eaque; remissionis; intelligat; reliquae; mandavit; venisse; naturas; hominu; easdem; feris,Word Fragments,Structural / Uncertain,inherited,1610-1630#65
combined,1630-1650,71,61,immortales; acsi; aliqui; maneat; fieret; debeant; reddunt; respondeat; fecerint; liceat,Verbs of Exceeding and Surpassing,Structural / Uncertain,inherited,1610-1630#67
combined,1650-1670,49,607,iune; duckats; walms; twentie; celebrating; festivals; solemnities; pintes; thirteen; iuly,Verbs of Remaining and Enduring,Structural / Uncertain,inherited,1630-1650#45
combined,1650-1670,25,1196,intrinsecal; indivisible; essence; immaterial; constitutive; similar; objective; quantitative; incomprehensible; entity,Virtues and Excellent Qualities,Morality: Virtue & Vice,inherited,1630-1650#33
combined,1650-1670,51,543,leaue; deceiue; loue; itt; euen; beleeue; conceiued; excessiue; diuine; behaue,Mixed Verb Forms,Structural / Uncertain,inherited,1630-1650#27
combined,1650-1670,19,1344,accurately; audaciously; unchristianly; impiously; spitefully; formally; affectionately; pertinently; absurdly; copiously,"Wrongdoing, Fraud and Harm",Morality: Virtue & Vice,inherited,1630-1650#18
combined,1650-1670,60,330,handsomer; moister; older; thicker; taller; noblest; colder; blinder; bigger; happier,Praise and Worship,"Religion, Theology & the Church",inherited,1630-1650#58
combined,1650-1670,66,190,timotheus; sylas; elimas; cananite; iesu; christe; christ; rom; joh; cor,Dutch and German Text,Structural / Uncertain,inherited,1630-1650#50
combined,1650-1670,34,919,coxcomb; lass; jade; rascal; fidler; wench; sophister; servingman; juggler; knavish,Welsh Text,Structural / Uncertain,inherited,1630-1650#37
combined,1650-1670,47,666,oares; pinnace; merchandises; ships; footmen; troops; fleet; squadrons; importation; commodities,Royal and Noble Names,"History, Genealogy, Nobility & Kinship",inherited,1630-1650#34
combined,1650-1670,27,1059,tinkers; cheaters; wenches; arrius; pedlers; eutychians; pelagian; sectaries; marcionites; eutyches,"Scripture, Doctrine and Preaching","Religion, Theology & the Church",inherited,1630-1650#40
combined,1650-1670,26,1185,jehoram; aram; azariah; jehoahaz; ahaziah; amaziah; hezron; zechariah; moab; eliab,Roman Numerals,Structural / Uncertain,inherited,1630-1650#13
combined,1650-1670,3,2201,affronted; spy'd; betray'd; demonstrated; surpriz'd; entertain'd; evinced; evidenced; blam'd; explicated,Chivalric Romance Narration,"Literature, Drama & Poetic Diction",inherited,1630-1650#1
combined,1650-1670,22,1291,petulant; unmanly; morose; flagitious; languid; sluggish; saucie; groundlesse; nefarious; impertinent,Worldly Vice and Temptation,Morality: Virtue & Vice,inherited,1630-1650#22
combined,1650-1670,64,269,whelm; whelmed; issel; tyrannized; prowess; trophees; powered; slubber; whelm'd; valours,"Sovereignty, Church Authority and Tyranny","Government, Law & Administration",inherited,1630-1650#46
combined,1650-1670,0,2582,entitle; behav'd; behaves; injure; reproaching; obliege; inflame; betaking; debase; befriend,Infinitive Verb Forms,Structural / Uncertain,inherited,1630-1650#0
combined,1650-1670,13,1634,explications; rhetoricall; mathematicks; proposition; elegant; assertion; philosophicall; assertions; preface; mathematical,Latin Grammar Instruction,"Books, Learning & Scholarship",inherited,1630-1650#5
combined,1650-1670,30,988,honorius; innocentius; synods; diocesan; priors; jurisdiction; parliament; iurisdiction; regall; celestine,"Parliament, Estates and Nobility","Government, Law & Administration",inherited,1630-1650#30
combined,1650-1670,40,835,catt; hog; duck; mallard; kite; shrimps; stag; thrushes; beetle; ducks,Animals and Wildlife,"Nature, Landscape & Weather",inherited,1630-1650#38
combined,1650-1670,12,1722,pompeius; diocles; clytemnestra; aurelius; philometor; panthea; valens; severus; cassius; caius,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1630-1650#31
combined,1650-1670,21,1300,flung; spewed; pul'd; pluck'd; tumbled; spued; snatcht; leapt; fluttering; puls,Base-Form Verbs,Structural / Uncertain,inherited,1630-1650#15
combined,1650-1670,69,96,hee'l; he'll; she'l; she'll; ile; i'll; wou'd; shee'l; he'l; we'l,Contracted Verb Forms,Structural / Uncertain,inherited,1630-1650#69
combined,1650-1670,32,977,toyish; jeasts; scurrilous; whimsies; railings; fictions; insinuations; fantastical; fooleries; subtilties,"Battle Outcomes, Past Participles",Military & Warfare,inherited,1630-1650#42
combined,1650-1670,42,823,affability; affable; mildness; bounty; goodnesse; sincerity; goodnes; candor; modesty; goodness,"Faith, Sin and Justification","Religion, Theology & the Church",inherited,1630-1650#32
combined,1650-1670,9,1846,asserteth; asserts; affirmeth; hates; interprets; explains; applies; inflameth; cools; expels,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1630-1650#4
combined,1650-1670,24,1226,peevishness; wilfulnesse; worldliness; rashness; petulancy; indiscretion; violences; revellings; scurrility; arrogance,"Leisure, Games and Entertainment","Domestic Life, Dress & Household",inherited,1630-1650#28
combined,1650-1670,28,1009,bc; rectangle; bf; fc; db; diameters; fg; segments; solids; semidiameter,Military Campaign Narrative,Military & Warfare,inherited,1630-1650#47
combined,1650-1670,48,620,turrets; sublimity; arched; chests; ramparts; tombe; wals; sconces; battlements; pavement,"Death, Burial and the Grave","Religion, Theology & the Church",inherited,1630-1650#70
combined,1650-1670,15,1423,mir; sirra; dessandro; pish; eug; doll; valerio; phi; euph; dogrel,Latin Poetic Text,Structural / Uncertain,inherited,1630-1650#12
combined,1650-1670,20,1334,dictae; excessibus; dictorum; istius; prioris; duci; meritis; ordinavimus; dedisse; eosdem,Latin Legal and Rhetorical Text,Structural / Uncertain,inherited,1630-1650#20
combined,1650-1670,39,837,variations; disturbances; anxiety; feuds; perplexities; dissentions; disasters; jars; discontents; inquietude,Humoral Medicine and Diet,"Medicine, Body & Health",inherited,1630-1650#24
combined,1650-1670,18,1345,viscous; aqueous; serous; splenetick; clammy; waterish; glutinous; fermenting; attenuated; pituitous,Anatomy and Bodily Ailments,"Medicine, Body & Health",inherited,1630-1650#14
combined,1650-1670,53,504,dusky; radiant; duskie; glowing; rays; dazling; phaebus; spangled; titan; sparkling,Family and Kinship Terms,"History, Genealogy, Nobility & Kinship",inherited,1630-1650#48
combined,1650-1670,50,554,buttocks; abdomen; membranes; fundament; mesentery; peritonaeum; omentum; legge; membranous; chaps,"Salvation, Merit and Virtue","Religion, Theology & the Church",inherited,1630-1650#41
combined,1650-1670,6,1919,copyhold; termor; disseisor; demandant; assise; disseisin; disseisee; replevin; grantee; feoffee,Legal Writs and Property Law,"Government, Law & Administration",inherited,1630-1650#11
combined,1650-1670,46,718,complied; complies; complyed; imbued; inveighing; clog'd; dallied; tampered; stor'd; pestred,Spelling Variants,Structural / Uncertain,inherited,1630-1650#43
combined,1650-1670,4,2060,haberi; muneribus; eumque; difficultatibus; contigit; deberet; retinere; piis; parat; moveri,Latin Religious Text,Structural / Uncertain,inherited,1630-1650#16
combined,1650-1670,8,1901,sardinia; galicia; astrachan; calabria; murcia; brunswick; peloponesus; sumatra; livonia; epirus,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1630-1650#23
combined,1650-1670,36,854,cujusvis; idest; nequit; negationem; constitutum; alicujus; sacramentorum; existentiae; sequatur; praebet,"Estates, Offices and Institutions","Government, Law & Administration",inherited,1630-1650#54
combined,1650-1670,41,833,fryed; chesnuts; lemmon; verjuice; pork; puddings; powdred; moistned; toste; capons,"Christ, Virgin and Trinity Devotion","Religion, Theology & the Church",inherited,1630-1650#57
combined,1650-1670,7,1907,hughes; carey; boteler; hatton; basset; thornton; trenchard; errington; rowland; vvalter,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1630-1650#8
combined,1650-1670,35,898,solummodo; eamque; utramque; veram; descendere; solam; asserimus; illas; normam; mensam,Latin Arithmetic and Geometry,"Science, Mathematics & Natural Philosophy",inherited,1630-1650#6
combined,1650-1670,44,801,ganges; mediterranean; rhodanus; spicy; tygris; cliffs; billows; vaults; severn; pond,Place Names and Geographic Terms,Geography & Territory,inherited,1630-1650#10
combined,1650-1670,59,337,ethelborough; thome; silverstreet; walbrook; woolchurch; ulteri; rurs; katherines; alphage; albanes,Saints and Apostles,"Religion, Theology & the Church",inherited,1630-1650#61
combined,1650-1670,58,344,actest; esteemest; diddest; speak'st; enjoyest; saidest; haddest; beginnest; conceivest; gettest,Second-Person Verb Forms,Structural / Uncertain,inherited,1630-1650#63
combined,1650-1670,68,120,xiiii; xxxix; xxxv; xviii; xxi; xxii; lviii; xxvii; xxv; xlix,Latin Pharmacopoeia Ingredients,"Medicine, Body & Health",inherited,1630-1650#66
combined,1650-1670,57,395,receded; receding; abstracting; frees; recede; freeing; deviated; deduc'd; abstained; derogated,Verbs of Separation and Withdrawal,Structural / Uncertain,inherited,1630-1650#56
combined,1650-1670,10,1806,stockins; taffaty; curled; sattin; fring'd; tufted; crisped; bristles; satten; coller,Weapons and Battle Gear,Military & Warfare,inherited,1630-1650#2
combined,1650-1670,61,314,preposition; nouns; terminations; substantives; termination; nounes; trope; syriac; syriack; verbs,"Jurisdiction, Dominion and Office","Government, Law & Administration",inherited,1630-1650#35
combined,1650-1670,52,505,doated; neginoth; relye; relied; incroached; preyed; relyes; father'd; entrenching; reflecteth,Miscellaneous Word Fragments,Structural / Uncertain,inherited,1630-1650#51
combined,1650-1670,45,795,shrill; warbling; shril; melodious; ratling; ditties; chirping; resounding; sonnets; philomel,"Music, Song and Melody","Literature, Drama & Poetic Diction",inherited,1630-1650#44
combined,1650-1670,11,1738,utpote; apposita; utrinque; duntaxat; parata; quaevis; cumque; istiusmodi; quamlibet; exigua,Combat and Action Narration,Military & Warfare,inherited,1630-1650#3
combined,1650-1670,23,1280,theolog; syntag; praef; dogmat; synt; insti; bromt; euch; chamierus; biblioth,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1630-1650#19
combined,1650-1670,56,474,cooped; blockt; wrapp'd; stirrs; hudled; wrapping; swalloweth; dammed; wrap'd; sum'd,Mixed Names and Fragments,Structural / Uncertain,inherited,1630-1650#52
combined,1650-1670,38,844,allegorie; alcetas; interjection; ideot; atrophia; anchorite; estray; excrescence; eclypse; surper,Herbal and Animal Remedies,"Medicine, Body & Health",inherited,1630-1650#36
combined,1650-1670,63,277,pryed; pried; instilled; implunged; transmuted; degenerates; rusht; initiated; metamorphosed; infus'd,Verbs of Transformation and Infusion,Structural / Uncertain,inherited,1630-1650#65
combined,1650-1670,71,39,highnesses; higness; highnesse; lordships; majesty; ladiship; ladyship; highness's; majestie; lordship's,Poetic Description and Beauty,"Literature, Drama & Poetic Diction",inherited,1630-1650#59
combined,1650-1670,70,45,pants; hungers; thirsts; thirsted; hunts; hankering; thirsting; pantings; hanker; panted,Roman Numerals and Dates,Structural / Uncertain,inherited,1630-1650#68
combined,1650-1670,17,1350,arnynt; bydd; fydd; gyda; nifer; cyflawni; weision; fywyd; rhyw; hwynt,Latin Ecclesiastical Text,Structural / Uncertain,inherited,1630-1650#26
combined,1650-1670,16,1366,nicolaus; joannes; cyprianus; origenes; laertius; philippus; hieronymus; gregorius; martinus; suidas,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1630-1650#21
combined,1650-1670,14,1463,scordium; sorrell; bettony; bugloss; agrimony; bistort; maple; succory; brooklime; scabious,Household Ingredients and Materials,"Domestic Life, Dress & Household",inherited,1630-1650#9
combined,1650-1670,5,1961,novos; simulque; quaeque; utique; patriis; urinam; interea; exinde; utque; aevo,Latin Text,Structural / Uncertain,inherited,1630-1650#7
combined,1650-1670,29,1000,melton; gillingham; seaton; chetham; amoundernes; corby; westbury; haughton; bucklow; chelmesford,Daily Routine and Mealtimes,"Domestic Life, Dress & Household",inherited,1630-1650#29
combined,1650-1670,62,311,excipe; nque; participium; praesens; denu; istuc; articulum; relativum; musas; orum,Latin Text Fragments,Structural / Uncertain,inherited,1630-1650#75
combined,1650-1670,67,164,vigesimo; undecimo; vigilia; vicesimo; septimo; septuaginta; octobris; ultimo; sequentis; sequenti,"Legal Citations, Statutes and Reports","Government, Law & Administration",inherited,1630-1650#64
combined,1650-1670,31,979,lungues; dropsies; inflamations; dysentery; pleurisie; lepra; imposthumes; dysenteries; kibes; juleps,"Grief, Sorrow and Lamentation","Literature, Drama & Poetic Diction",inherited,1630-1650#53
combined,1650-1670,43,820,zu; volta; parlar; fatto; quello; passo; molti; voglia; dentro; veder,Word Fragments,Structural / Uncertain,inherited,1630-1650#49
combined,1650-1670,54,485,laquelle; voir; comme; celui; chemin; personne; eux; autres; receu; donc,Law French Legal Text,Structural / Uncertain,inherited,1630-1650#60
combined,1650-1670,37,845,reddunt; praesertim; confessionem; patribus; scribit; eucharistiam; diligentiam; quorundam; feliciter; erroribus,Mixed Word Fragments,Structural / Uncertain,inherited,1630-1650#67
combined,1650-1670,33,939,praeteritis; infantibus; obitu; transgressione; facultatibus; administratione; constitutione; errore; svo; triplici,Miscellaneous Narrative Fragments,Structural / Uncertain,inherited,1630-1650#39
combined,1650-1670,55,481,rosis; exhibita; pullus; violarum; rosas; aceto; terebinthinae; juniperi; myrrhae; salviae,Word Fragments,Structural / Uncertain,inherited,1630-1650#55
combined,1650-1670,2,2331,fynck; pimhill; vacantem; daiarol; servientium; crechurch; procuratoribus; illu; ensemble; bushop,Mixed Names and Fragments,Structural / Uncertain,inherited,1630-1650#25
