region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from
british,1590-1610,15,964,oueryssel; auxerre; artois; languedoc; cappadocia; pontus; cilicia; goa; walchren; prussia,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1570-1590#27
british,1590-1610,45,435,marw; interiection; appendix; sabbato; allegory; vrinall; vproare; infidel; idiot; heretick,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1570-1590#31
british,1590-1610,40,467,zodiacke; horizontall; eclipticke; semicircle; quadrant; horizon; verticall; progression; verbes; excentrique,Civil Administration and Public Wealth,"Government, Law & Administration",inherited,1570-1590#33
british,1590-1610,25,630,gordon; erle; edmund; excester; rodrigo; glocester; nassau; darby; malcolme; ferdinando,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1570-1590#9
british,1590-1610,55,262,swalloweth; ripping; ript; lifte; trussed; ripped; hoise; hudled; heaued; blowen,Verbs of Lifting and Raising,Structural / Uncertain,inherited,1570-1590#54
british,1590-1610,12,1002,val; ilf; geor; ifaith; sirrah; sirha; bully; horatio; balurdo; oni,Word Fragments,Structural / Uncertain,inherited,1570-1590#49
british,1590-1610,7,1186,enwedig; eythr; pwy; gwir; fydd; ymma; ydych; hunain; gwirionedd; gann,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1570-1590#7
british,1590-1610,41,459,phoebe; hippolitus; daphne; hero; nymph; amintas; phillida; adonis; beauteous; iuno,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1570-1590#19
british,1590-1610,17,856,amon; eliakim; ahaziah; issachar; iehoram; ioram; ahab; aram; azarias; abimelech,Roman Numerals and Dates,Structural / Uncertain,inherited,1570-1590#22
british,1590-1610,56,262,abstayning; estraunged; abstayne; withholden; swaruing; separat; withhold; seperating; abstain; withdraw,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1570-1590#46
british,1590-1610,30,589,phillippe; caius; maximus; philadelphus; claudius; domitian; casar; manlius; trebellius; commodus,"Holy Family, Salvation and Kinship","Religion, Theology & the Church",inherited,1570-1590#40
british,1590-1610,53,287,nny; nowell; fulke; perkins; aldridge; blackwel; ek; rou; harding; propou,Latin Text and Word Fragments,Structural / Uncertain,inherited,1570-1590#43
british,1590-1610,38,485,moins; venir; liure; mesmes; quelques; ilz; qu'on; paix; royaume; ensemble,Law French Legal Text,Structural / Uncertain,inherited,1570-1590#16
british,1590-1610,29,591,warbling; shrill; melodious; nightingale; ratling; melody; chaunting; yelling; flutes; fragrant,Descriptive Poetic Adjectives,"Literature, Drama & Poetic Diction",inherited,1570-1590#41
british,1590-1610,27,609,lansquenets; wallons; artillerie; footemen; regiments; switzers; pikes; gallies; coronell; infanterie,Place Names and Regions,Geography & Territory,inherited,1570-1590#32
british,1590-1610,65,93,nae; assign; rechter; lincker; disagr; niet; inst; hant; fores; daer,Latin Religious Text,Structural / Uncertain,inherited,1570-1590#47
british,1590-1610,59,184,isto; tali; duce; colore; grata; vitio; cedere; castra; vulgo; imperio,"Redemption, Salvation and Righteousness","Religion, Theology & the Church",inherited,1570-1590#48
british,1590-1610,3,1474,istam; iudaei; illorum; quarum; denique; ritus; praesertim; principibus; alios; temporalis,Latin Commercial Arithmetic,"Science, Mathematics & Natural Philosophy",inherited,1570-1590#2
british,1590-1610,6,1205,istius; alicuius; reliquos; archiepiscopo; velint; mercatores; subditis; nihilominus; lata; idcirco,"Dates, Times and Numerals",Structural / Uncertain,inherited,1570-1590#11
british,1590-1610,63,160,manding; uersation; monweale; sequently; temne; mander; tradiction; panie; tinual; tinuall,Word Fragments,Structural / Uncertain,inherited,1570-1590#55
british,1590-1610,60,180,agnoscitur; filium; francorum; habetur; olimpias; atheniensium; clarus; annos; aegiptiorum; hebraeorum,"Treason, Punishment and Corruption","Government, Law & Administration",inherited,1570-1590#56
british,1590-1610,64,146,commaundeme; tena; imprisonme; sile; conuenie; preside; assista; prude; performa; grau,Word Fragments,Structural / Uncertain,inherited,1570-1590#50
british,1590-1610,8,1174,decembris; gallom; bourguignon; duras; philopator; moesia; ferarum; pheroras; ddydd; ymadrodd,Miscellaneous Mixed Vocabulary,Structural / Uncertain,inherited,1570-1590#3
british,1610-1630,46,377,sixtie; sixty; bushels; gilders; fiftie; yardes; thirtie; sixteene; dollars; inches,Spelling Variants of 'Quick',Structural / Uncertain,inherited,1590-1610#52
british,1610-1630,24,811,affability; affable; clemency; sincerity; bountie; goodnes; dexteritie; mildnesse; liberality; feruency,"Mercy, Grace and Damnation","Religion, Theology & the Church",inherited,1590-1610#28
british,1610-1630,3,1562,recommend; refute; authorize; dispossesse; intice; inable; entreate; oblige; disproue; propose,Base-Form Verbs,Structural / Uncertain,inherited,1590-1610#1
british,1610-1630,28,703,radiant; sky; phoebe; spangled; adonis; whoes; sparkling; thetis; beams; rayes,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1590-1610#35
british,1610-1630,49,337,wherin; knovv; vvrote; wherein; shevved; hovv; ansvver; vvhen; novv; knevv,Conjunctions and Connective Words,Structural / Uncertain,inherited,1590-1610#31
british,1610-1630,55,290,designes; proiects; intendments; indeauours; imployments; endeauours; inclinations; functions; dispositions; projects,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1590-1610#26
british,1610-1630,18,974,sehon; ammonites; baasha; iehoram; ioash; ammon; absalon; rezin; moabites; necho,Roman Numerals and Dates,Structural / Uncertain,inherited,1590-1610#17
british,1610-1630,15,1122,jurisdictions; couents; prouinciall; jurisdiction; commissaries; officials; civil; iurisdiction; deanes; ecclesiastical,"Princely Dignity, Jurisdiction and Empire","Government, Law & Administration",inherited,1590-1610#19
british,1610-1630,45,379,bigger; incomprehensible; broader; elegant; swifter; perspicuous; lighter; fairer; unlawfull; significant,Humours and Bodily Complexion,"Medicine, Body & Health",inherited,1590-1610#61
british,1610-1630,42,445,cheater; iack; bawde; tinker; cony; queane; pedler; iade; pander; cobler,"Charters, Cardinals and Ministers","Government, Law & Administration",inherited,1590-1610#44
british,1610-1630,35,571,elianor; niece; margaret; dowager; neece; nephew; mauld; isabella; elenor; countesse,"Sin, Ransom and Deliverance","Religion, Theology & the Church",inherited,1590-1610#32
british,1610-1630,58,273,fourteenth; festiuall; februarie; seuenteenth; ianuarie; fifteenth; april; epiphany; nouember; saturday,Verbs of Enduring and Continuing,Structural / Uncertain,inherited,1590-1610#50
british,1610-1630,7,1356,blamed; affirmed; impugned; encountred; holpen; prooued; discussed; conuinced; assaulted; declared,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1590-1610#0
british,1610-1630,23,847,shamefully; barbarously; audaciously; impudently; impiously; grosly; malitiously; learnedly; amply; grauely,Adverbs of Manner,Structural / Uncertain,inherited,1590-1610#16
british,1610-1630,38,540,adrianus; antoninus; severus; caius; domitian; seuerus; valerius; northwales; lotharius; marius,"Holy Family, Salvation and Kinship","Religion, Theology & the Church",inherited,1590-1610#30
british,1610-1630,30,665,mallard; cats; ducke; waspe; hog; pheasants; mastiue; ducks; hennes; capons,"Usury, Money and Covenants","Trade, Finance & Commerce",inherited,1590-1610#23
british,1610-1630,13,1134,assertions; currants; propositions; assertion; positions; texts; logicall; interpretations; definitions; expositions,"Realms, Offices and Civic Administration","Government, Law & Administration",inherited,1590-1610#37
british,1610-1630,34,587,confirming; furthering; preservation; furtherance; conseruation; vpholding; suppressing; impeachment; aduancement; blessednes,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1590-1610#54
british,1610-1630,25,764,sirra; frisco; cle; mol; delio; lod; amintor; seb; dick; dido,Word Fragments,Structural / Uncertain,inherited,1590-1610#12
british,1610-1630,17,1035,flung; leaps; leapes; puld; tumbled; tumbles; tosse; throwing; entering; spued,Infinitive Verb Forms,Structural / Uncertain,inherited,1590-1610#11
british,1610-1630,4,1557,tearmeth; flatters; apprehends; accuseth; correcteth; tempts; auoucheth; robbeth; oppresseth; nourisheth,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1590-1610#4
british,1610-1630,54,293,hereticks; sectaries; arminian; anabaptists; idolaters; schismaticall; heretiques; catholick; atheists; canonists,Classical Authors and Philosophers,"Books, Learning & Scholarship",inherited,1590-1610#51
british,1610-1630,21,894,arched; rhosne; brakes; banke; flowry; propontis; caspian; shady; meadowes; severne,Chivalric Romance Names,Structural / Uncertain,inherited,1590-1610#13
british,1610-1630,10,1257,sac; malmesb; sacr; lutea; defens; asserit; episc; gestis; extat; monachis,"Archers, Knights and Castles",Military & Warfare,inherited,1590-1610#14
british,1610-1630,40,513,tinkers; bawdes; coblers; masking; panders; carding; attires; cheaters; bowling; apish,Spelling-Reform Orthographic Variants,Structural / Uncertain,inherited,1590-1610#36
british,1610-1630,29,670,howlings; sobbing; haynous; dolour; sobs; griefe; misfortunes; miseries; anxiety; vexations,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1590-1610#21
british,1610-1630,39,522,luxurie; frowardnes; luxury; gluttony; arrogance; worldlinesse; intemperance; epicurisme; blockishnesse; obstinacie,Latin and French Grammar Terms,"Books, Learning & Scholarship",inherited,1590-1610#33
british,1610-1630,19,940,fines; annuities; amerciaments; reuenues; rentes; forfeitures; allowances; leases; tradesmen; declarations,Legal Writs and Property Actions,"Government, Law & Administration",inherited,1590-1610#22
british,1610-1630,37,541,indiuiduall; operations; intellectuall; immateriall; intrinsecall; corporeall; essence; animall; amitie; physicall,Generic Plural Nouns,Structural / Uncertain,inherited,1590-1610#34
british,1610-1630,32,591,beguil'd; dide; courted; beguild; perceiu'd; blam'd; entertaind; lou'd; grac'd; gain'd,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1590-1610#41
british,1610-1630,20,899,watrish; gouts; slimy; dropsies; swellings; fluxes; palsies; kidneyes; vlcers; apoplexies,Internal Organs and Anatomy,"Medicine, Body & Health",inherited,1590-1610#20
british,1610-1630,5,1492,leather; curled; doublet; veluet; stockins; ierkin; buttons; sleeues; imbrodered; skull,Body Parts and Physical Description,"Medicine, Body & Health",inherited,1590-1610#2
british,1610-1630,62,156,preiudiciall; sutable; appertaineth; appertaining; agreeable; surpassing; pertaineth; exceedeth; conteyneth; containeth,New Testament Epistle Citations,"Religion, Theology & the Church",inherited,1590-1610#58
british,1610-1630,12,1165,routs; dissimulations; trecheries; impostures; garboiles; equiuocations; calumniations; fooleries; forgeries; sleights,"Vice, Misery and Vanity",Morality: Virtue & Vice,inherited,1590-1610#10
british,1610-1630,0,1770,quamvis; interdum; priusquam; nonnulli; proponitur; deinceps; idque; habens; suorum; coelos,Latin Function Words,Structural / Uncertain,inherited,1590-1610#5
british,1610-1630,33,588,fil'd; glutted; inuironed; stung; delt; joyne; fill'd; combined; circled; adorn'd,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1590-1610#47
british,1610-1630,47,345,illustri; penit; saepi; albons; denis; citi; seri; ampli; maximin; hillarie,Church Fathers and Evangelists,"Religion, Theology & the Church",inherited,1590-1610#46
british,1610-1630,16,1041,windsore; haynault; roan; henault; artois; armenia; seruia; famagosta; corfu; aniou,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1590-1610#15
british,1610-1630,6,1362,gelwydd; fydd; trwy; sydd; eglur; diau; canys; eihun; bydd; newyn,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1590-1610#7
british,1610-1630,27,705,intemperate; rusticke; peeuish; quaint; sullen; sottish; fantasticke; vncharitable; headie; lasciuious,"Treaties, Parliament and Baronial Councils","Government, Law & Administration",inherited,1590-1610#18
british,1610-1630,26,721,gaules; shippes; boats; colonels; footmen; hetruria; germanes; parthians; footemen; keele,Place Names and Regions,Geography & Territory,inherited,1590-1610#27
british,1610-1630,14,1123,gregorius; nicolaus; laurentius; papias; ioannes; valla; pomponius; pontanus; georgius; diodorus,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1590-1610#24
british,1610-1630,11,1173,insuper; pluribus; hisce; partibus; dictam; iis; summi; vtpote; uno; hostium,Latin Commercial Arithmetic,"Science, Mathematics & Natural Philosophy",inherited,1590-1610#3
british,1610-1630,60,228,pleasest; deniest; enioyest; requirest; tellest; oughtst; perceiuest; callest; speak'st; sawest,Second-Person Verb Forms,Structural / Uncertain,inherited,1590-1610#62
british,1610-1630,51,326,euterpe; melodious; shrill; warbling; satyrs; tunes; tones; flute; thundring; ecchoes,Descriptive Poetic Adjectives,"Literature, Drama & Poetic Diction",inherited,1590-1610#29
british,1610-1630,8,1268,ginger; cinamon; veriuice; berries; quinces; sorrell; fennell; mallowes; saffron; creame,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1590-1610#9
british,1610-1630,61,217,random; iested; lenght; vext; randome; repined; wincke; laught; chide; leastwise,"Historical Names, Places and Titles","History, Genealogy, Nobility & Kinship",inherited,1590-1610#43
british,1610-1630,44,413,gusts; billowes; flawes; flakes; boreas; rore; surging; boystrous; fogs; enrag'd,Latin Text and Word Fragments,Structural / Uncertain,inherited,1590-1610#53
british,1610-1630,66,75,vlt; gala; thessal; rom; joh; colos; lu; cor; coloss; col,Biblical Book Abbreviations,Structural / Uncertain,human,
british,1610-1630,53,296,relied; relyed; horseback; relyeth; relies; relieth; spitted; doate; preyed; frowned,Combat and Motion Verbs,Military & Warfare,inherited,1590-1610#57
british,1610-1630,41,495,uniuersity; intruder; hebraisme; vproare; embryo; sigeb; ideot; anabaptist; aduowson; impostor,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1590-1610#45
british,1610-1630,43,440,quadrant; diameter; eclipticke; aequator; semidiameter; equinoctiall; ecliptick; meridian; diagram; aequinoctiall,Civil Administration and Public Wealth,"Government, Law & Administration",inherited,1590-1610#40
british,1610-1630,48,339,secluded; dissenteth; abstayne; abstaineth; swarue; absteine; disswade; abstained; derogated; swaruing,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1590-1610#56
british,1610-1630,64,103,xxiiii; xxii; xvii; gwyn; xxvi; xv; xxiii; xix; xxi; xiii,Roman Numerals,Structural / Uncertain,human,
british,1610-1630,50,335,celebration; solemnizing; sacrificium; shrines; solemnities; mosaicall; leuiticall; consecration; vestiments; trentals,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1590-1610#39
british,1610-1630,63,148,judgeme; prude; prese; iudgme; neglige; demau; dema; couena; conte; gouernme,Word Fragments,Structural / Uncertain,inherited,1590-1610#64
british,1610-1630,56,289,lapt; stirs; stir'd; rippe; ripped; swalloweth; treasured; ripping; clos'd; summed,Verbs of Lifting and Raising,Structural / Uncertain,inherited,1590-1610#55
british,1610-1630,22,871,carlton; walden; dauis; nottingham; dorsetshire; ralph; basset; cambridgeshire; ieronimo; roger,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1590-1610#25
british,1610-1630,31,656,quelli; spirito; dalla; sete; petto; moro; esser; l'huomo; aguisa; quali,Word Fragments,Structural / Uncertain,inherited,1590-1610#42
british,1610-1630,36,553,tousiours; vient; papes; fois; engleterre; pouuoir; bien; soleil; yeux; veux,Law French Legal Text,Structural / Uncertain,inherited,1590-1610#38
british,1610-1630,57,279,meis; orationem; tuae; lachrymis; tecum; patre; fratris; tuorum; filium; tobae,Dutch and German Text,Structural / Uncertain,inherited,1590-1610#48
british,1610-1630,59,236,galliae; iacobo; ioannis; comiti; procerum; georgio; roberto; londini; angliam; cancellarius,"Treason, Punishment and Corruption","Government, Law & Administration",inherited,1590-1610#60
british,1610-1630,52,324,denique; quarum; istius; ideoque; ejus; cujus; hujus; singulari; singularis; alicuius,Latin Religious Text,Structural / Uncertain,inherited,1590-1610#65
british,1610-1630,2,1577,inquam; quique; tantis; cunctis; regiae; fati; versu; protinus; quapropter; vndique,"Redemption, Salvation and Righteousness","Religion, Theology & the Church",inherited,1590-1610#59
british,1610-1630,65,101,uersation; monwealth; sidering; trarie; maunded; mandeth; sisteth; cluded; secrated; panions,Word Fragments,Structural / Uncertain,inherited,1590-1610#63
british,1610-1630,1,1608,amoriaid; caethiwed; pedwerydd; croissant; cyfia; gwelwch; ddirfawr; lefarodd; cingis; wnei,Miscellaneous Mixed Vocabulary,Structural / Uncertain,inherited,1590-1610#8
british,1610-1630,67,29,whelmed; whelme; insulting; tyrannized; weening; mastred; insulted; tyrannizing; triumphed; awed,"Meekness, Chastity and Devout Virtue",Morality: Virtue & Vice,inherited,1590-1610#49
british,1610-1630,9,1261,facultate; brevi; misera; episcopatus; praeditus; nostru; habentem; subditorum; nemp; protulit,"Dates, Times and Numerals",Structural / Uncertain,inherited,1590-1610#6
british,1610-1630,68,21,vllum; vtri; vtram; quocun; deni; vndi; eidem; abs; vtra; quodcun,Latin Word Fragments,Structural / Uncertain,human,
british,1630-1650,51,412,instilled; dived; metamorphosed; joined; conjoyned; prye; linked; degenerates; united; transformeth,New Testament Epistle Citations,"Religion, Theology & the Church",inherited,1610-1630#62
british,1630-1650,43,622,corporeall; intellectuall; operations; incomprehensible; features; essence; infinitenesse; immense; intrinsecall; incorporeall,Generic Plural Nouns,Structural / Uncertain,inherited,1610-1630#37
british,1630-1650,69,79,tinued; municate; mands; cerning; dition; monly; manded; mandement; demned; trary,Word Fragments,Structural / Uncertain,inherited,1610-1630#65
british,1630-1650,34,713,acht; amhail; ci; gur; bheth; jondas; nn; arna; jna; das,Conjunctions and Connective Words,Structural / Uncertain,inherited,1610-1630#49
british,1630-1650,20,901,vsefull; sottish; dissolute; inconsiderate; blockish; disdainfull; audacious; peevish; franticke; arrogant,"Treaties, Parliament and Baronial Councils","Government, Law & Administration",inherited,1610-1630#27
british,1630-1650,59,279,broader; bigger; thinner; thicker; softer; lighter; richer; older; hotter; happier,Humours and Bodily Complexion,"Medicine, Body & Health",inherited,1610-1630#45
british,1630-1650,45,587,knaue; queane; woodcock; cheater; curre; dancer; slut; miller; mountebanke; puppy,"Charters, Cardinals and Ministers","Government, Law & Administration",inherited,1610-1630#42
british,1630-1650,29,791,clarkes; bayliffs; coroners; clarks; bayliffe; officials; colleges; collectors; clerkes; collectours,"Princely Dignity, Jurisdiction and Empire","Government, Law & Administration",inherited,1610-1630#15
british,1630-1650,35,705,rascalls; fidlers; swaggering; tinkers; wools; wares; cheaters; panders; promoters; brokers,Spelling-Reform Orthographic Variants,Structural / Uncertain,inherited,1610-1630#40
british,1630-1650,27,797,gliding; surges; billowes; tanais; tagus; billows; pond; atlantick; dunkirk; foaming,Latin Text and Word Fragments,Structural / Uncertain,inherited,1610-1630#44
british,1630-1650,2,1689,befriend; assaile; bewitch; vexe; endeare; injoyne; intreat; say; impart; permitt,Base-Form Verbs,Structural / Uncertain,inherited,1610-1630#3
british,1630-1650,46,576,novem; seventeenth; copes; nouember; celebration; festivall; vestments; fourteenth; ceremonies; eucharist,Verbs of Enduring and Continuing,Structural / Uncertain,inherited,1610-1630#58
british,1630-1650,13,1086,amaziah; joram; moab; moabites; ioash; ahijah; absalom; iehoram; uzziah; ismael,Roman Numerals and Dates,Structural / Uncertain,inherited,1610-1630#18
british,1630-1650,12,1088,impiously; essentially; unchristianly; maliciously; abominably; formally; impudently; injuriously; audaciously; scandalously,Adverbs of Manner,Structural / Uncertain,inherited,1610-1630#23
british,1630-1650,0,2102,charm'd; vext; tam'd; betraid; deceiv'd; betray'd; encountred; circumvented; ruinated; surprised,Past-Tense Narrative Verbs,Structural / Uncertain,inherited,1610-1630#7
british,1630-1650,8,1329,descriptions; mathematicks; philosophie; logicall; expositions; quaint; affirmation; assertion; treatises; arabick,"Realms, Offices and Civic Administration","Government, Law & Administration",inherited,1610-1630#13
british,1630-1650,47,462,neece; aunt; nephew; mistrisse; grandsires; shedde; wife; uncle; vnckle; friends,"Sin, Ransom and Deliverance","Religion, Theology & the Church",inherited,1610-1630#35
british,1630-1650,44,620,capons; vultures; pullet; hens; pheasant; partridges; pies; frog; monkies; ducke,"Usury, Money and Covenants","Trade, Finance & Commerce",inherited,1610-1630#30
british,1630-1650,14,1084,slides; fling; leaps; puld; flings; tumbles; flung; tumbled; plucks; tosse,Infinitive Verb Forms,Structural / Uncertain,inherited,1610-1630#17
british,1630-1650,50,442,undertakings; employments; restles; practises; mindes; designes; indeavours; deportments; behauiour; minds,Latin Grammar and Classical Authors,"Books, Learning & Scholarship",inherited,1610-1630#55
british,1630-1650,68,89,they'l; i'll; hee'l; i'le; wee'll; ile; they'le; you'll; wee'le; hee'le,Contracted Verb Forms,Structural / Uncertain,human,
british,1630-1650,36,690,eutyches; iurisdiction; heretiks; manichees; schismatickes; jurisdiction; arians; valentinus; heresie; papisticall,Classical Authors and Philosophers,"Books, Learning & Scholarship",inherited,1610-1630#54
british,1630-1650,24,841,opposing; disabling; countenancing; censuring; furthering; dammage; abetting; strengthening; promoting; reproving,Maintaining and Upholding Order,"Government, Law & Administration",inherited,1610-1630#34
british,1630-1650,60,259,hogsheads; fiftie; foureteene; eighteen; pintes; thirtie; bushels; thirteene; sixteene; fortie,Spelling Variants of 'Quick',Structural / Uncertain,inherited,1610-1630#46
british,1630-1650,4,1522,avoucheth; stileth; accounteth; quotes; interpreteth; communicates; blesseth; applies; interprets; expoundeth,Third-Person -eth Verb Forms,Structural / Uncertain,inherited,1610-1630#4
british,1630-1650,21,900,dalmatia; brunswick; cuba; tartaria; sicilia; dacia; ancona; sardinia; sicilie; burgundy,"Biblical Genealogies, Old Testament","Religion, Theology & the Church",inherited,1610-1630#16
british,1630-1650,31,756,meads; medowes; vales; shady; flowrie; meadowes; rafters; grassie; turret; turrets,Chivalric Romance Names,Structural / Uncertain,inherited,1610-1630#21
british,1630-1650,39,654,daphne; spangled; lyre; penelope; nimph; proserpine; cynthia; iuno; hecuba; cloris,"Truth, Conscience and Preaching","Religion, Theology & the Church",inherited,1610-1630#50
british,1630-1650,30,771,magnanimity; valorous; goodnesse; bountie; candour; affable; solidity; sincerity; cautious; mildnesse,"Mercy, Grace and Damnation","Religion, Theology & the Church",inherited,1610-1630#24
british,1630-1650,26,800,disasters; perplexities; inconveniencies; dissentions; anguish; discontents; discords; heauinesse; violences; disturbances,Virtues and Moral Qualities,Morality: Virtue & Vice,inherited,1610-1630#29
british,1630-1650,15,1083,emendat; sacr; defens; orig; cathol; praefat; parmen; primatu; sacerd; bibl,"Archers, Knights and Castles",Military & Warfare,inherited,1610-1630#10
british,1630-1650,9,1287,dropsies; cramps; inflammations; windinesse; flegme; watrish; vlcers; clammy; phlegme; adust,Internal Organs and Anatomy,"Medicine, Body & Health",inherited,1610-1630#20
british,1630-1650,25,820,luxury; stubbornnesse; voluptuousnesse; intemperance; wilfulnesse; worldlinesse; imbecillity; rashnesse; vncleannesse; perversnesse,Latin and French Grammar Terms,"Books, Learning & Scholarship",inherited,1610-1630#39
british,1630-1650,5,1495,taffata; velvet; embroidered; curled; tresses; shells; crisped; embrodered; blue; sattin,Body Parts and Physical Description,"Medicine, Body & Health",inherited,1610-1630#5
british,1630-1650,17,1050,payments; disseisor; assessements; grantee; reversion; annuities; pensions; certiorari; feoffee; disbursments,Legal Writs and Property Actions,"Government, Law & Administration",inherited,1610-1630#19
british,1630-1650,11,1216,sicuti; debeat; insigni; quodque; teneatur; cupit; reliquae; istam; liceret; mirum,Latin Function Words,Structural / Uncertain,inherited,1610-1630#0
british,1630-1650,58,286,radiant; sparkling; foggy; resplendent; brightest; duskie; refulgent; dusky; dazling; gloomy,"Weather, Sky and Zodiac","Nature, Landscape & Weather",inherited,1610-1630#28
british,1630-1650,7,1364,barker; barrington; gower; walton; sadler; randall; newton; leigh; iackson; morley,English Nobility and Earldoms,"History, Genealogy, Nobility & Kinship",inherited,1610-1630#22
british,1630-1650,48,452,dragooners; musquetiers; cavallery; musquets; muskettiers; muskets; carbines; troupes; waggons; trenches,Place Names and Regions,Geography & Territory,inherited,1610-1630#26
british,1630-1650,42,625,deckt; complyed; replenished; fil'd; complied; delt; gorgeous; glutted; adorn'd; gaudy,"Concord, Discord and Agreement",Rhetoric & Persuasion,inherited,1610-1630#33
british,1630-1650,28,796,sedem; doctrinam; illorum; sanctos; graecis; divinam; habeamus; itaque; libros; qi,Latin Commercial Arithmetic,"Science, Mathematics & Natural Philosophy",inherited,1610-1630#11
british,1630-1650,62,237,requirest; pretendest; perceivest; saw'st; hopest; talkest; spakest; answerest; beleeuest; intendest,Second-Person Verb Forms,Structural / Uncertain,inherited,1610-1630#60
british,1630-1650,65,128,rom; galat; cor; sorcerer; philemon; matth; herod; pet; timotheus; ephe,Biblical Book Abbreviations,Structural / Uncertain,inherited,1610-1630#66
british,1630-1650,56,297,laugh'd; scoft; laught; randome; connived; aym'd; repined; lenght; carpe; laughs,"Historical Names, Places and Titles","History, Genealogy, Nobility & Kinship",inherited,1610-1630#61
british,1630-1650,67,91,xxv; xviii; xv; xix; xiiii; xxiii; xvii; xiv; xxxii; xxii,Roman Numerals,Structural / Uncertain,inherited,1610-1630#64
british,1630-1650,57,292,swarving; abstracting; disswades; deriued; seuered; derogating; absteine; seperated; swarue; receding,Evaluative Adjectives of Fitness,Structural / Uncertain,inherited,1610-1630#48
british,1630-1650,6,1405,sorrell; quinces; cinamon; succory; cinnamon; berries; cloues; buglosse; masticke; capon,Household Goods and Provisions,"Domestic Life, Dress & Household",inherited,1610-1630#8
british,1630-1650,61,253,chrisostome; ulteri; meli; diuti; augustins; penit; denis; ampli; longi; poti,Church Fathers and Evangelists,"Religion, Theology & the Church",inherited,1610-1630#47
british,1630-1650,37,686,shrill; melodious; tones; warbling; syren; sobbing; ecchoing; chanting; anthems; dances,Descriptive Poetic Adjectives,"Literature, Drama & Poetic Diction",inherited,1610-1630#51
british,1630-1650,18,970,chrysostomus; andreas; iohannes; gregorius; laertius; virgil; bucerus; iacobus; livy; nicolaus,Latin Arithmetic Text,"Science, Mathematics & Natural Philosophy",inherited,1610-1630#14
british,1630-1650,53,390,doated; doate; relyed; relyeth; gaz'd; seazed; doted; fixes; frowned; seased,Combat and Motion Verbs,Military & Warfare,inherited,1610-1630#53
british,1630-1650,32,752,subtilties; impostures; fictions; scurrilous; nefarious; fopperies; frothy; machinations; wiles; calumniations,"Vice, Misery and Vanity",Morality: Virtue & Vice,inherited,1610-1630#12
british,1630-1650,49,445,semicircle; horizontall; axis; radius; quadrant; intersection; diameter; triangle; aequinoctiall; ecliptick,Civil Administration and Public Wealth,"Government, Law & Administration",inherited,1610-1630#43
british,1630-1650,16,1063,aurelia; bla; hum; chi; mir; slen; sirra; val; florio; sabina,Word Fragments,Structural / Uncertain,inherited,1610-1630#25
british,1630-1650,52,392,cooped; trussed; stird; stir'd; lock't; foulded; rouzed; dry'd; patcht; hoord,Verbs of Lifting and Raising,Structural / Uncertain,inherited,1610-1630#56
british,1630-1650,38,676,caius; severus; lepidus; philippus; valerius; pompeius; traian; antoninus; publius; crassus,"Holy Family, Salvation and Kinship","Religion, Theology & the Church",inherited,1610-1630#38
british,1630-1650,41,628,ironie; amorite; enthymeme; irishman; anchorite; unbeliever; hermaphrodite; onion; incubus; apoplexy,Miscellaneous Rare Nouns,Structural / Uncertain,inherited,1610-1630#41
british,1630-1650,3,1580,dari; rursus; reliquorum; velint; nonnullis; externis; aliorum; quorundam; perfectam; deinceps,Latin Religious Text,Structural / Uncertain,inherited,1610-1630#52
british,1630-1650,22,884,hefyd; yw'r; gweled; ynddynt; meddwl; gwneuthur; hwynt; etto; dynion; cyflwr,Mixed Foreign-Language Text,Structural / Uncertain,inherited,1610-1630#6
british,1630-1650,33,734,dictae; tenentur; praedicta; cujusdam; summi; doctoribus; praedicti; archiepiscopum; tenore; ministris,"Treason, Punishment and Corruption","Government, Law & Administration",inherited,1610-1630#59
british,1630-1650,23,850,drogheda; barkshire; woodstocke; wiltshire; shrewsbury; leeds; saltash; weymouth; waterford; abington,Verbs of Thinking and Perceiving,Structural / Uncertain,inherited,1610-1630#32
